mfcc_mean_2,mfcc_mean_9,mfcc_mean_1,mfcc_std_2,mfcc_mean_3,mfcc_mean_10,chromagram_mean_7,chromagram_mean_6,mfcc_mean_8,mfcc_mean_11,mfcc_std_6,chromagram_std_3,mfcc_mean_5,mfcc_mean_7,mfcc_std_9,chromagram_std_8,mfcc_std_5,chromagram_std_9,mel_spectrogram_mean,chromagram_mean_0,chromagram_std_11,chromagram_std_7,mfcc_std_10,mfcc_mean_6,mfcc_std_3,chromagram_mean_8,chromagram_mean_4,mfcc_std_8,chromagram_mean_11,chromagram_mean_10,mfcc_mean_12,mfcc_std_7,chromagram_std_2,mfcc_std_1,chromagram_mean_5,chromagram_std_10,chromagram_std_1,chromagram_mean_3,chromagram_mean_9,chromagram_std_5,chromagram_mean_2,mfcc_mean_4,chromagram_std_0,mfcc_std_11,chromagram_mean_1,mfcc_mean_0,chromagram_std_6,chromagram_std_4,mfcc_std_12,mfcc_std_4,mfcc_std_0,mel_spectrogram_std,label
13.945778846740724,-1.9364051818847656,23.52665328979492,4.167667388916016,8.748369216918945,-3.2719390392303467,0.678034782409668,0.6841074824333191,-0.727294385433197,-3.883518934249878,3.637343406677246,0.2143172174692154,3.53663182258606,-0.4098955988883972,4.870048522949219,0.2083822190761566,2.865737199783325,0.208707645535469,-20.161772,0.6960123181343079,0.2140661031007766,0.1889334321022033,4.291919708251953,0.9821391105651855,2.990674495697021,0.7311651110649109,0.6828288435935974,4.442445278167725,0.6886330842971802,0.7395139336585999,-4.1617960929870605,4.141282081604004,0.1957862675189972,4.930057525634766,0.6989791393280029,0.2088512033224105,0.1993117183446884,0.7153410911560059,0.7710462808609009,0.2153800874948501,0.7172982692718506,6.201370716094971,0.1800658553838729,3.6133177280426025,0.7265932559967041,104.79566192626952,0.2014498561620712,0.2017232924699783,3.495444297790528,3.661205530166626,111.76842498779295,10.534349,animals
13.900164604187012,-2.438151597976685,23.04937744140625,4.586126327514648,8.26116943359375,-3.691172122955322,0.6864719986915588,0.7234033942222595,-1.5190041065216064,-3.712306499481201,3.7477798461914062,0.1962141692638397,3.321850299835205,-0.8624974489212036,3.372227668762207,0.186667338013649,3.253094434738159,0.1881424784660339,-21.882803,0.7172108888626099,0.2002941668033599,0.1688892394304275,3.151556968688965,1.4597225189208984,4.760438919067383,0.7149555683135986,0.7404608130455017,3.674175262451172,0.8023809790611267,0.7926038503646851,-2.794057130813598,3.62231707572937,0.1941341906785965,6.407693862915039,0.7071918845176697,0.1926372647285461,0.2016551792621612,0.7562192678451538,0.7603229284286499,0.1882630288600921,0.7052201628684998,5.909512519836426,0.1993525326251983,3.662856340408325,0.6920894384384155,91.77490234375,0.2029497325420379,0.1901470273733139,3.814018249511719,3.4118285179138184,135.77537536621094,12.550181,animals
12.346819877624512,-0.9437915682792664,22.785484313964844,4.203812122344971,7.517660140991211,-1.9533063173294067,0.6738720536231995,0.6951990723609924,0.037693478167057,-2.399639368057251,4.76789665222168,0.195717304944992,4.080260276794434,0.1720021814107895,3.5063462257385254,0.2021653354167938,3.300013542175293,0.2049930095672607,-21.559053,0.7067508697509766,0.2089492082595825,0.1837144196033477,3.078114748001098,1.6430107355117798,4.6497802734375,0.7321578860282898,0.7136335372924805,4.031860828399658,0.7799382209777832,0.7961638569831848,-1.524163842201233,4.904675960540772,0.1971592158079147,5.8238444328308105,0.6961344480514526,0.2130457907915115,0.2005376666784286,0.7263616919517517,0.7757205963134766,0.2001757025718689,0.7480937242507935,6.0223798751831055,0.2012617439031601,3.96726131439209,0.7355403900146484,94.43944549560548,0.1906968057155609,0.2017184197902679,4.42545747756958,5.114078998565674,129.76902770996094,12.038228,animals
13.62910270690918,-2.9774441719055176,24.669137954711918,3.858123779296875,8.596349716186523,-4.070789337158203,0.6968684196472168,0.7146443724632263,-1.986904621124268,-4.478882312774658,3.3971352577209477,0.1586257070302963,3.017706871032715,-0.001270547742024,3.5749733448028564,0.1649288386106491,3.581129550933838,0.1669852882623672,-18.974012,0.736220121383667,0.1803627610206604,0.1547631621360778,3.919342994689941,0.5875621438026428,3.069209337234497,0.6836176514625549,0.7149577140808105,3.757091760635376,0.7761595845222473,0.7640262246131897,-3.028073310852051,3.2147793769836426,0.1604477912187576,2.6793651580810547,0.6853355765342712,0.173377588391304,0.1544643193483352,0.7506597638130188,0.7217227816581726,0.1725208759307861,0.7584619522094727,5.779358863830566,0.1813070178031921,3.9714338779449454,0.7620466947555542,124.95964813232422,0.1706070750951767,0.1635458469390869,3.1209795475006104,3.255568265914917,6.688070774078369,3.7550914,animals
4.6252055168151855,2.701902389526367,12.94411849975586,4.408730983734131,1.036779522895813,4.221607208251953,0.5082103610038757,0.4803710579872131,1.1819931268692017,4.84996223449707,5.102269172668457,0.291641891002655,-1.124722242355347,-0.7161807417869568,3.652297258377075,0.3142392933368683,5.065643310546875,0.3274016678333282,-27.0075,0.4624696671962738,0.3188710212707519,0.286326140165329,3.773954153060913,-1.8540985584259035,4.184249401092529,0.5857517123222351,0.6286770105361938,3.364579200744629,0.5632710456848145,0.5773894190788269,3.819433689117432,3.93536376953125,0.3130951821804046,10.62429904937744,0.4909631311893463,0.294995903968811,0.252693772315979,0.6757471561431885,0.6461427211761475,0.2643575370311737,0.6448317170143127,-0.6233682036399841,0.2446414530277252,3.722663164138794,0.5165920257568359,35.37968063354492,0.2688597440719604,0.3007879257202148,3.8257157802581783,4.774667263031006,219.11900329589844,19.612103,animals
8.442038536071777,-0.4974509179592132,23.26893424987793,4.396872997283936,2.357447862625122,0.392253577709198,0.6398241519927979,0.6295803785324097,-0.896844208240509,1.2614269256591797,3.667623996734619,0.210739180445671,-0.1644870638847351,-0.7882757782936096,3.177709579467773,0.161410704255104,3.8803186416625977,0.1631889939308166,-19.395237,0.5509465336799622,0.1904630810022354,0.1740712821483612,3.1885411739349365,-0.5204034447669983,4.611642837524414,0.7259031534194946,0.6888337135314941,3.896998643875122,0.6467210054397583,0.7994591593742371,0.8052522540092468,4.339071750640869,0.2128456979990005,3.98069167137146,0.6365740895271301,0.1630130410194397,0.1885470449924469,0.7656667828559875,0.837745189666748,0.1687201857566833,0.6782271265983582,0.1413015276193618,0.1794019341468811,2.7921042442321777,0.5946188569068909,127.10759735107422,0.1730605214834213,0.1836214512586593,3.10195255279541,4.6770920753479,8.028400421142578,3.572151,animals
8.792434692382812,-4.168248653411865,17.16278076171875,4.008091449737549,3.0551676750183105,-2.8032567501068115,0.7577405571937561,0.6975890398025513,-3.557509422302246,-1.889966368675232,3.836016178131104,0.2186047881841659,-0.042319405823946,-2.62566876411438,4.33582878112793,0.196238100528717,3.6244399547576895,0.2445692270994186,-20.063238,0.5517429709434509,0.2457122951745987,0.2150256484746933,3.981832265853882,-1.5022352933883667,3.425873041152954,0.7214429378509521,0.6823239922523499,4.657027721405029,0.6191667318344116,0.6829664707183838,-2.1194005012512207,4.336302757263184,0.2069295942783355,8.827881813049316,0.6495627164840698,0.2400485724210739,0.1941229104995727,0.6620174050331116,0.6869969367980957,0.2152971923351287,0.5521966218948364,1.410175323486328,0.2037441283464431,3.606323957443237,0.5062136650085449,118.1525650024414,0.2156197130680084,0.2224255949258804,3.706072807312012,3.841007947921753,11.59415054321289,3.4441738,animals
5.589978218078613,-1.6870319843292236,8.840906143188477,4.12889575958252,3.680298566818237,-0.6371810436248779,0.7778888940811157,0.7454983592033386,-0.8851631283760071,-0.3166371285915375,3.6815764904022217,0.1496940106153488,1.0589343309402466,-1.4472105503082275,5.367057800292969,0.1861252039670944,2.74356746673584,0.1798379570245742,-18.914097,0.6190162897109985,0.2166158556938171,0.2000794559717178,4.902775287628174,-0.5416600704193115,2.6620659828186035,0.782503604888916,0.7180772423744202,5.794186115264893,0.7677467465400696,0.8124896883964539,-0.1030641123652458,4.499661922454834,0.1801341623067855,11.071889877319336,0.7362917065620422,0.205480545759201,0.1734975278377533,0.6940125226974487,0.8103998899459839,0.1798419803380966,0.6433777809143066,2.4338607788085938,0.1938115656375885,4.29897928237915,0.5866531133651733,109.51231384277344,0.1928868889808654,0.1568439751863479,3.849065780639648,3.036137104034424,13.438941955566406,3.2168207,animals
5.004456043243408,0.0098392991349101,5.846767425537109,4.187849998474121,2.987091302871704,0.4447909593582153,0.7072722911834717,0.7185065150260925,-1.0799827575683594,0.0509774424135685,3.5229005813598637,0.1937873512506485,0.7568914890289307,-1.0654851198196411,5.259603023529053,0.2029319852590561,3.3593461513519287,0.1763550341129303,-21.305655,0.6329185366630554,0.2446825504302978,0.2275739163160324,4.177844524383545,0.0913901478052139,3.681171178817749,0.7282703518867493,0.7487374544143677,5.803824424743652,0.7768352627754211,0.8081381916999817,1.3765482902526855,5.257002830505371,0.2153277695178985,9.353280067443848,0.7345371842384338,0.2114174664020538,0.197251558303833,0.6527529954910278,0.8186990022659302,0.1930089890956878,0.6075401902198792,1.5064775943756104,0.215262696146965,3.9497456550598153,0.5877314209938049,106.5118637084961,0.2289645969867706,0.1821196228265762,3.622882843017578,3.169907331466675,11.943591117858888,3.0891929,animals
4.330160617828369,-0.0690565332770347,8.524103164672852,4.023412227630615,2.259052991867065,0.4167461991310119,0.8360459804534912,0.7862557768821716,0.2338891774415969,0.8468902111053467,3.231108903884888,0.1799759417772293,1.3227754831314087,1.369796633720398,3.418957233428955,0.1042249351739883,3.6187121868133545,0.1098928526043891,-20.399769,0.6384915709495544,0.1309797018766403,0.1073323711752891,3.888315916061402,0.7869737148284912,3.399081230163574,0.884540319442749,0.7063767313957214,3.756612539291382,0.7334299087524414,0.8833009600639343,0.962398886680603,3.092228889465332,0.1658947616815567,12.395243644714355,0.7383791208267212,0.1434815824031829,0.1565834730863571,0.6949384808540344,0.8612200617790222,0.1605721116065979,0.6874868273735046,1.1849820613861084,0.141083762049675,3.1395692825317383,0.6916791200637817,109.3799285888672,0.1596127301454544,0.1740931719541549,2.630239486694336,3.9277007579803462,15.043295860290527,3.1892056,animals
