mel_spectrogram_mean,mel_spectrogram_std,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_7,mfcc_std_8,mfcc_std_9,chromagram_mean_0,chromagram_mean_1,chromagram_mean_2,chromagram_mean_3,chromagram_mean_4,chromagram_mean_5,chromagram_mean_6,chromagram_mean_7,chromagram_mean_8,chromagram_mean_9,chromagram_mean_10,chromagram_mean_11,chromagram_std_0,chromagram_std_1,chromagram_std_2,chromagram_std_3,chromagram_std_4,chromagram_std_5,chromagram_std_6,chromagram_std_7,chromagram_std_8,chromagram_std_9,chromagram_std_10,chromagram_std_11,label
-19.849821,3.4616742,121.47628784179688,15.648704528808594,4.135522842407227,-0.541839063167572,-2.9813246726989746,-3.3229470252990723,-3.036417245864868,-2.4974138736724854,-2.623894691467285,-2.3972489833831787,-2.1302857398986816,-1.714253067970276,-1.7639442682266235,13.9314603805542,9.29419231414795,3.69792103767395,4.325614929199219,4.621619701385498,3.7630696296691895,3.4406208992004395,3.32143783569336,0.588540256023407,0.546942412853241,0.5888407230377197,0.6644814014434814,0.677484393119812,0.7164631485939026,0.7612786889076233,0.7251971364021301,0.7431803941726685,0.752484917640686,0.6721264719963074,0.7037939429283142,0.2143347412347793,0.204221174120903,0.2056579887866974,0.233866885304451,0.2228721380233764,0.17877858877182,0.1920619904994964,0.2129829227924347,0.2198663353919983,0.2201020419597625,0.2245734483003616,0.2385839074850082,animals
-18.790953,2.9603102,104.25755310058594,4.154239654541016,3.814907312393189,3.0754127502441406,2.345520496368408,1.248861312866211,0.908560037612915,0.7379654049873352,0.9528303742408752,0.9545666575431824,1.2031258344650269,0.995756208896637,0.8976808190345764,12.572304725646973,9.236178398132324,3.7769601345062256,2.9849886894226074,2.892883777618408,3.5215988159179688,4.159698963165283,4.387261867523193,0.6514444351196289,0.6737099885940552,0.699519693851471,0.704074501991272,0.7316719889640808,0.782645046710968,0.8056769371032715,0.838688313961029,0.8826895356178284,0.8466991782188416,0.8543245196342468,0.7985559701919556,0.1609782129526138,0.155919462442398,0.1643287241458892,0.1449086815118789,0.1656516343355178,0.1726810783147812,0.1761386692523956,0.1366525441408157,0.1065306514501571,0.1574903726577758,0.1844838410615921,0.1842149198055267,animals
-20.893126,3.2747688,110.37146759033205,7.970248222351074,3.733839988708496,1.803438425064087,1.0552650690078735,0.5905383229255676,-0.3001817762851715,-2.0498476028442383,-2.3001840114593506,-1.076848387718201,-0.2083988487720489,0.4616326093673706,0.9199814796447754,14.989312171936035,11.120701789855955,3.877308368682861,3.982431650161743,3.922450304031372,4.276278495788574,4.602448463439941,4.725229263305664,0.6297326683998108,0.6037100553512573,0.6190311908721924,0.6301066875457764,0.6909663677215576,0.6947956085205078,0.7013233304023743,0.7449914813041687,0.7848283648490906,0.8280536532402039,0.8325430154800415,0.7672608494758606,0.2121878415346145,0.1989887207746505,0.2110838741064071,0.2127788811922073,0.2097011804580688,0.1927700042724609,0.216787964105606,0.2126326858997345,0.1945473402738571,0.1625421643257141,0.1707317978143692,0.2112784683704376,animals
-19.081942,3.3739455,121.08629608154295,17.448131561279297,6.55332088470459,2.948779344558716,1.7292901277542114,0.3222969770431518,-2.595052719116211,-5.222605228424072,-5.525669574737549,-4.392599582672119,-2.2266342639923096,-0.8699954152107239,0.18520188331604,10.59715747833252,7.190067291259766,3.111236333847046,3.036526918411255,3.4249191284179688,5.931718349456787,5.482097625732422,4.590590476989746,0.5520828366279602,0.555976152420044,0.5848031640052795,0.5872169137001038,0.6044054627418518,0.6951763033866882,0.6821252703666687,0.6589791774749756,0.7325229644775391,0.8165788054466248,0.7388696074485779,0.64799565076828,0.2232657670974731,0.2407900542020797,0.2307147085666656,0.2307639718055725,0.2161853015422821,0.2327611446380615,0.2142649739980697,0.2085049599409103,0.216829627752304,0.2166303545236587,0.1945450752973556,0.1971960067749023,animals
-22.209312,3.0915453,105.87753295898438,5.203847885131836,3.1778085231781006,1.8248698711395264,1.8984907865524288,1.5358216762542725,0.8685732483863831,-0.2993879318237304,-1.1514979600906372,-0.6696824431419373,-0.3979233801364898,0.9289286136627196,1.3391684293746948,14.270877838134766,10.34490966796875,3.776964664459229,2.8225741386413574,3.045809745788574,3.2731566429138184,4.395568370819092,5.421507835388184,0.6530658006668091,0.6285800933837891,0.6646893620491028,0.7225240468978882,0.7747700214385986,0.7523362040519714,0.7800432443618774,0.8018850088119507,0.7842804789543152,0.7953463792800903,0.7920812368392944,0.7811674475669861,0.1927965581417083,0.1744951158761978,0.192719280719757,0.1745575517416,0.1512934118509292,0.15707828104496,0.1968804150819778,0.1939133256673813,0.189002588391304,0.1954399198293686,0.2153089493513107,0.2293433845043182,animals
-20.772522,3.156351,110.44976043701172,8.787734031677246,3.008174419403076,0.3817081451416015,-0.2732228636741638,0.1241218820214271,0.1089052855968475,0.4091794490814209,0.2710321545600891,-0.393579363822937,-0.1171305924654007,-0.0941653996706008,0.1210802793502807,14.83778953552246,10.03677463531494,3.28591537475586,3.656791687011719,4.21457576751709,3.998941421508789,2.971441984176636,3.542811632156372,0.6172907948493958,0.6510130167007446,0.6724602580070496,0.7227559685707092,0.7046564817428589,0.7137947678565979,0.7663466334342957,0.8144403100013733,0.8070323467254639,0.7886775732040405,0.807893693447113,0.6872031092643738,0.1578270941972732,0.1654891073703766,0.1472670435905456,0.1504849046468734,0.1324118673801422,0.1205733194947242,0.1655297130346298,0.1648343205451965,0.1724699437618255,0.1759307831525802,0.2190402448177337,0.1725741922855377,animals
-14.123104,2.7364492,121.90989685058594,4.464060306549072,6.8424835205078125,2.0412938594818115,4.015438079833984,-0.387075811624527,3.5224409103393555,1.076776385307312,1.6014375686645508,1.794453263282776,1.6550252437591553,-1.0368720293045044,1.6670827865600586,9.78782844543457,4.528965473175049,3.131283760070801,3.849065780639648,3.074697732925415,3.5982322692871094,3.676034688949585,3.992300987243652,0.6887232065200806,0.5800479054450989,0.6312602758407593,0.6773044466972351,0.7855795621871948,0.8015868663787842,0.7271847128868103,0.7094183564186096,0.6928542852401733,0.7415549159049988,0.8208426237106323,0.9773542881011964,0.1193012073636055,0.1122966855764389,0.1195500567555427,0.1149742826819419,0.1456303000450134,0.1236203759908676,0.1034877523779869,0.1055865436792373,0.1127641424536705,0.1118853762745857,0.1220249161124229,0.0414286404848098,animals
-14.563857,2.6350565,121.86993408203124,3.377089023590088,6.1958327293396,3.076974391937256,4.068686485290527,-0.664917528629303,2.871087074279785,0.9937699437141418,0.0637646540999412,1.9478280544281008,1.3584119081497192,-0.2338219881057739,1.571098566055298,8.329323768615723,4.79399299621582,3.578014850616455,4.306333541870117,2.9943926334381104,2.996821403503418,3.623390913009644,3.319112539291382,0.7267809510231018,0.5789712071418762,0.632034182548523,0.6698985695838928,0.8260135054588318,0.8150290846824646,0.7137429118156433,0.7023175358772278,0.715682327747345,0.7356287240982056,0.7925447821617126,0.9567745327949524,0.1094933077692985,0.103083036839962,0.1059493720531463,0.1046236529946327,0.1285284906625747,0.1197154074907302,0.1163736581802368,0.1269877851009369,0.1374370604753494,0.1351479440927505,0.1407603472471237,0.0840789005160331,animals
-14.421397,2.5988286,120.50554656982422,1.5638607740402222,5.788922786712647,3.9992926120758057,3.3158116340637207,-1.0293383598327637,2.695345163345337,1.749929666519165,0.7961871027946472,3.1230149269104004,2.0193002223968506,-0.3724164962768554,1.4080967903137207,6.582160949707031,5.040552139282227,3.3931565284729004,3.3885600566864014,3.583200216293335,2.8748083114624023,3.1453042030334477,3.4905829429626465,0.5829023718833923,0.594719409942627,0.6339242458343506,0.7559552192687988,0.8979657292366028,0.7626646757125854,0.692350447177887,0.7233895063400269,0.727392852306366,0.7538241147994995,0.8487923741340637,0.924088418483734,0.0886189192533493,0.1035147756338119,0.1031572446227073,0.0997014865279197,0.1183590143918991,0.1060199439525604,0.0967869535088539,0.1151625290513038,0.1271068602800369,0.1352415829896927,0.1237139701843261,0.0853081345558166,animals
-14.6806135,2.5916457,120.4199676513672,2.0083718299865723,5.665755271911621,4.03178071975708,3.649724245071411,-0.2287512868642807,3.4778947830200195,2.073524475097656,0.5139957666397095,3.8236069679260254,2.1550419330596924,0.2965731620788574,2.034177780151367,7.82074499130249,5.322463512420654,3.584139823913574,3.494878053665161,3.1797659397125244,3.202904462814331,3.304640531539917,2.7865991592407227,0.603362500667572,0.5939993262290955,0.6189241409301758,0.7267007231712341,0.867516815662384,0.7776693105697632,0.7184432148933411,0.7042579650878906,0.6925233006477356,0.7076839208602905,0.8168031573295593,0.937514305114746,0.0934505462646484,0.1174097657203674,0.118207149207592,0.1102597191929817,0.1184615939855575,0.0907968282699585,0.1264666765928268,0.1212496608495712,0.139892429113388,0.1460971683263778,0.1392467021942138,0.0771319642663002,animals
-14.1451435,2.6726525,122.93399047851562,4.072643280029297,6.814642429351807,2.2618114948272705,4.177182674407959,-0.1036422327160835,2.94512939453125,1.0936049222946167,1.4964468479156494,1.4458640813827517,1.4958903789520264,-0.5074487328529358,1.332722306251526,7.85626745223999,5.304280757904053,3.4359800815582275,3.464651584625244,3.0016863346099854,3.7673590183258057,2.835478544235229,3.459573268890381,0.6537120938301086,0.5965803265571594,0.6207377910614014,0.7023724317550659,0.8190558552742004,0.7586548328399658,0.7276355028152466,0.7279521822929382,0.7171693444252014,0.7456523776054382,0.824788510799408,0.9687904715538024,0.0867475718259811,0.108564518392086,0.0945136770606041,0.1133589297533035,0.1268338859081268,0.1078881472349166,0.1379375010728836,0.1176653802394867,0.1030120626091957,0.1195328310132026,0.1214407011866569,0.0641348585486412,animals
-14.40421,2.6933079,122.72384643554688,4.358578681945801,6.971434593200684,3.045332908630371,4.710022926330566,-0.069702073931694,2.6595680713653564,1.0182206630706787,1.9488720893859863,1.7059028148651123,2.1956801414489746,0.1226464882493019,2.07354474067688,8.544034957885742,4.345968723297119,3.531461000442505,3.984912395477295,3.2212157249450684,3.3363683223724365,3.2588024139404297,2.899437665939331,0.7085064053535461,0.5875096321105957,0.5994261503219604,0.666627049446106,0.7847199440002441,0.7877092361450195,0.717141330242157,0.7090475559234619,0.7111175060272217,0.7240711450576782,0.8084533214569092,0.9671297669410706,0.0854342728853225,0.0852337107062339,0.0900082364678382,0.1277204751968383,0.1469762176275253,0.1004683747887611,0.1180882006883621,0.1191930845379829,0.1132587194442749,0.1093165948987007,0.1224370151758194,0.0613172464072704,animals
-14.088541,2.6689754,121.5713119506836,3.0106568336486816,5.841960906982422,2.822899103164673,3.343585729598999,0.3004414439201355,3.598832130432129,0.7459895610809326,0.5438917279243469,2.4470155239105225,1.1081547737121582,-0.4367403090000152,2.5891385078430176,8.34918212890625,5.189087390899658,2.8522088527679443,4.271302223205566,3.4302358627319336,3.3444716930389404,3.2767462730407715,3.304898977279663,0.5923025608062744,0.5817520022392273,0.6162216663360596,0.695426344871521,0.8335315585136414,0.7887593507766724,0.7182881832122803,0.6890231966972351,0.6936441659927368,0.7495346069335938,0.8098277449607849,0.9229865670204164,0.088759034872055,0.1342733949422836,0.1251309961080551,0.0991909727454185,0.1328220516443252,0.1089793816208839,0.1253553628921508,0.1185685694217681,0.1323031485080719,0.1447717398405075,0.1337272822856903,0.0895830318331718,animals
-13.961636,2.6173987,120.32906341552734,1.9454436302185056,5.856965065002441,5.00341272354126,4.12390661239624,0.1229495778679847,3.560413122177124,2.2277276515960693,-0.4849623739719391,2.0231773853302,1.5597681999206543,-0.6843011379241943,2.08144211769104,7.0443525314331055,4.1785664558410645,3.110255241394043,3.457864999771118,2.968817710876465,2.985759735107422,3.3700084686279297,2.9213788509368896,0.6299713253974915,0.5812549591064453,0.646714985370636,0.728081464767456,0.8513332605361938,0.7725928425788879,0.7008971571922302,0.6879610419273376,0.6775652766227722,0.7130930423736572,0.7849224209785461,0.952558696269989,0.0837006196379661,0.1086268573999404,0.1190286129713058,0.1190482005476951,0.1361907869577407,0.0982439815998077,0.1113764122128486,0.1176365613937377,0.0995266810059547,0.1138886511325836,0.1071574613451957,0.0748932212591171,animals
-14.439688,2.9512784,121.55265045166016,7.344632148742676,10.9361572265625,5.888551712036133,7.940418720245361,1.260778784751892,4.679689884185791,1.101065993309021,2.154892444610596,0.82666015625,2.027705430984497,-0.8276157379150391,1.2109291553497314,8.464333534240723,3.488489389419556,3.1290948390960693,3.215858221054077,3.0790281295776367,3.412100553512573,3.0498757362365723,4.361288547515869,0.650393545627594,0.5051847100257874,0.5335988998413086,0.5559154152870178,0.5848008394241333,0.5827693343162537,0.5716152191162109,0.5810528993606567,0.5977047085762024,0.6196539998054504,0.7174694538116455,0.9963797330856324,0.1130436062812805,0.1212425753474235,0.1319714486598968,0.1325914561748504,0.1368261873722076,0.1574352383613586,0.123469591140747,0.1190125569701194,0.1276639699935913,0.1076652854681015,0.1007284596562385,0.0210620444267988,animals
-14.836877,2.9267266,121.42986297607422,7.429258823394775,11.29347324371338,5.432554244995117,6.792425632476807,1.21142578125,4.598248481750488,1.502631425857544,3.0041778087615967,0.2844678163528442,1.6203086376190186,-1.212288737297058,1.5333040952682495,7.155862331390381,3.672263383865357,2.8575658798217773,3.8317153453826895,3.491912841796875,3.3673503398895264,2.7525181770324707,4.248027801513672,0.6099788546562195,0.5067999362945557,0.5158253312110901,0.5321083068847656,0.5558972358703613,0.5479909181594849,0.5505180954933167,0.5607149004936218,0.5871819853782654,0.5988447666168213,0.7073685526847839,0.9951388239860536,0.1063669398427009,0.130024716258049,0.1412441879510879,0.1086547523736953,0.1131744086742401,0.1080764606595039,0.1313327699899673,0.1265613734722137,0.1124912649393081,0.1137628853321075,0.0915704220533371,0.0259269345551729,animals
-15.449667,2.981419,120.99139404296876,7.389561176300049,10.612651824951172,5.230148315429688,7.592328548431396,2.4135563373565674,5.750617504119873,1.1770602464675903,1.8815323114395144,0.3878293931484222,2.059718370437622,-0.436035007238388,2.45792293548584,8.47372055053711,3.5449318885803223,3.305572986602783,3.598034381866455,2.824592351913452,3.138600826263428,2.957597255706787,3.4759137630462646,0.6885116696357727,0.5299902558326721,0.5412459373474121,0.5617941617965698,0.579994797706604,0.5566280484199524,0.555662214756012,0.5661576390266418,0.5840573310852051,0.6316959261894226,0.6847797632217407,0.996897280216217,0.1280257701873779,0.1438864320516586,0.1242637038230896,0.1314679831266403,0.1422586292028427,0.1377875506877899,0.1169249340891838,0.1149409040808677,0.1020490229129791,0.1155380830168724,0.1020070388913154,0.0160099230706691,animals
-14.672067,2.966506,121.59913635253906,6.887317657470703,10.322160720825195,5.632772922515869,7.59379768371582,1.7786741256713867,4.566357612609863,0.8193452954292297,2.294034481048584,-0.1407764703035354,2.029801368713379,-0.135229006409645,2.208324432373047,8.211014747619629,3.861528158187866,2.803788900375366,4.001460075378418,2.5356698036193848,4.066296100616455,2.750017642974853,4.592443466186523,0.7055348753929138,0.5130194425582886,0.5315419435501099,0.5361854434013367,0.568906307220459,0.532013475894928,0.5399395823478699,0.5691338181495667,0.5901315212249756,0.6120955944061279,0.6942085027694702,0.99191814661026,0.1079785376787185,0.1425104141235351,0.1341611891984939,0.1413585990667343,0.1549492627382278,0.1535996496677398,0.1337722390890121,0.1300747990608215,0.1094183400273323,0.1213605031371116,0.1196743473410606,0.0370662063360214,animals
-15.125414,2.9753315,121.65493774414062,7.6762237548828125,10.614913940429688,5.455054759979248,6.896120548248291,2.336564302444458,5.032368183135986,1.360056757926941,2.81751012802124,0.0725997164845466,1.4022703170776367,-0.8974351286888123,2.1440670490264893,8.117636680603027,3.453904390335083,2.684196710586548,3.3558542728424072,2.86116886138916,4.1483235359191895,2.900838851928711,3.3027536869049072,0.6679831743240356,0.5178264379501343,0.5111555457115173,0.5423518419265747,0.5550365447998047,0.5663247108459473,0.5593495965003967,0.5582715272903442,0.5763395428657532,0.6005867123603821,0.702083170413971,0.9950115084648132,0.1237244829535484,0.1349382847547531,0.1242090538144111,0.1349804848432541,0.1471913307905197,0.153791144490242,0.129391610622406,0.1229821965098381,0.0987925678491592,0.1080768182873725,0.1069792807102203,0.0213717874139547,animals
-15.142442,2.928725,121.88726043701172,6.81663703918457,10.081106185913086,5.157117366790772,7.374703884124756,1.606495380401611,4.8718671798706055,1.6323721408843994,3.265198945999145,0.728011429309845,1.1826471090316772,-1.189447999000549,1.5020337104797363,8.557968139648438,4.0873236656188965,2.921782732009888,3.707844257354736,3.0010502338409424,4.069301605224609,3.028911590576172,4.187991142272949,0.6124561429023743,0.5054360628128052,0.5117460489273071,0.5314838290214539,0.5569868683815002,0.5667707920074463,0.5727937817573547,0.5734403133392334,0.5845324993133545,0.6024504899978638,0.7166253328323364,0.9947998523712158,0.111338697373867,0.136262446641922,0.1352508217096328,0.1318851113319397,0.111902929842472,0.1344087123870849,0.1323378980159759,0.1174182519316673,0.1112567409873008,0.1115764901041984,0.1107390969991684,0.0218299105763435,animals
-15.063344,2.953919,121.60668182373048,7.586723327636719,10.939204216003418,5.3048858642578125,7.606888771057129,2.762203931808472,4.674734592437744,1.2655214071273804,2.9913017749786377,-0.1866059899330139,1.243280291557312,-1.0132482051849363,1.6913639307022097,7.997536659240723,3.619318246841431,2.812720775604248,3.842478036880493,2.5396714210510254,3.697834253311157,2.838822603225708,4.240538120269775,0.6246356964111328,0.5162076354026794,0.5178972482681274,0.5468431711196899,0.5658814311027527,0.5564405918121338,0.5662501454353333,0.5922486186027527,0.5859106779098511,0.6030556559562683,0.7255575656890869,0.9948987364768982,0.113228715956211,0.1464888900518417,0.1349989026784896,0.14499332010746,0.1417088508605957,0.1367610096931457,0.1422226130962371,0.1324853301048278,0.1133128106594085,0.1098443269729614,0.11322683095932,0.0237644221633672,animals
-15.368895,2.957911,121.72887420654295,7.967777252197266,10.79839038848877,5.35597562789917,7.592737674713135,1.8303821086883545,4.229395866394043,1.4816404581069946,2.933770179748535,1.3188291788101196,2.3818728923797607,-0.7355225086212158,1.1044093370437622,7.696767807006836,2.915698289871216,2.5676310062408447,3.605499505996704,2.7138772010803223,4.463268280029297,3.235589504241944,4.04597282409668,0.7303720116615295,0.5206857323646545,0.5433620810508728,0.5661531686782837,0.5918232798576355,0.5764513611793518,0.5786909461021423,0.6040295958518982,0.5977517366409302,0.6231846213340759,0.7124851942062378,0.9934003949165344,0.1350125521421432,0.1312468647956848,0.1360669285058975,0.1174705475568771,0.1367868930101394,0.1359975039958953,0.1386888474225998,0.1194778904318809,0.1128076016902923,0.1140794232487678,0.1142305135726928,0.0287357419729232,animals
