mel_spectrogram_mean,mel_spectrogram_std,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_1,mfcc_std_2,mfcc_std_4,mfcc_std_7,mfcc_std_8,mfcc_std_9,chromagram_mean_0,chromagram_mean_1,chromagram_mean_2,chromagram_mean_3,chromagram_mean_4,chromagram_mean_5,chromagram_mean_6,chromagram_mean_7,chromagram_mean_8,chromagram_mean_9,chromagram_mean_10,chromagram_mean_11,chromagram_std_0,chromagram_std_1,chromagram_std_2,chromagram_std_3,chromagram_std_4,chromagram_std_5,chromagram_std_6,chromagram_std_7,chromagram_std_8,chromagram_std_9,chromagram_std_10,chromagram_std_11,label
-10.569528,2.5406923,124.56578826904295,-0.4998713731765747,-3.474837303161621,-6.158566474914551,-1.4078912734985352,-2.4642210006713867,-2.643601894378662,2.124353647232056,-0.310084730386734,3.1810123920440674,-1.5006272792816162,1.611730694770813,-0.4386618435382843,4.472902297973633,5.174749851226807,3.180803775787353,2.289677381515503,2.726992130279541,2.90847110748291,0.5829394459724426,0.6136842370033264,0.6319337487220764,0.7072398662567139,0.772459089756012,0.8066399693489075,0.8464100360870361,0.835450291633606,0.8092664480209351,0.7969039082527161,0.7967405319213867,0.6860067248344421,0.1205447614192962,0.1105459854006767,0.1166355460882186,0.1332484781742096,0.1464913487434387,0.1376573294401168,0.1318523585796356,0.1152793243527412,0.1259195953607559,0.116958238184452,0.1439876854419708,0.1175604686141014,Belt and Accessory Issues
-9.727765,2.5319545,120.38478088378906,-4.656152248382568,-0.8758031129837036,-5.1204938888549805,1.003348708152771,-1.7481117248535156,-0.764474630355835,1.8514467477798464,-2.122456789016724,3.931337833404541,-1.471123218536377,1.7106940746307373,-2.1094233989715576,3.4722344875335693,4.4542083740234375,3.5955538749694824,2.853432893753052,3.615057945251465,3.100548028945923,0.56026291847229,0.5705463290214539,0.6133686304092407,0.6766956448554993,0.764365017414093,0.8324750065803528,0.8588793873786926,0.8343601226806641,0.7933360934257507,0.7413998246192932,0.7152443528175354,0.6486362814903259,0.1026875078678131,0.143026977777481,0.145189106464386,0.1383651942014694,0.1531501412391662,0.1370236128568649,0.134353831410408,0.1222372502088546,0.1310235410928726,0.1265413463115692,0.1326246261596679,0.1111689507961273,Belt and Accessory Issues
-20.036215,3.1565385,126.00669860839844,11.842291831970217,-2.606233596801758,-1.873772501945496,1.8797417879104612,3.428046941757202,-0.2924921214580536,-3.283743143081665,0.3369946181774139,3.2367889881134038,2.4668357372283936,-0.0653864592313766,-2.124354839324951,7.550626754760742,4.4277873039245605,3.818976879119873,3.7193679809570312,3.660780191421509,5.14857816696167,0.454759418964386,0.4585007429122925,0.6448197364807129,0.6653223633766174,0.5677374005317688,0.5852535963058472,0.6245645880699158,0.7333994507789612,0.5711711049079895,0.5919679999351501,0.5568334460258484,0.5273504853248596,0.193730428814888,0.1981848776340484,0.2251088917255401,0.1999007165431976,0.250714510679245,0.2650572657585144,0.265591949224472,0.3111599087715149,0.2243037968873977,0.2512916624546051,0.233230173587799,0.242714911699295,Braking System Issues
-18.301844,3.2049649,129.4868927001953,17.001712799072266,2.1657111644744877,1.627649426460266,1.594670295715332,0.0018612885614857,-0.1488774269819259,0.4099895060062408,-0.2711624801158905,-1.104660153388977,0.1939290016889572,0.2216066569089889,-1.427204728126526,4.028927803039551,5.352708339691162,4.717162609100342,4.632739543914795,4.24290132522583,3.9532647132873535,0.7008599638938904,0.638568639755249,0.6166330575942993,0.6030761003494263,0.6550589203834534,0.6795930862426758,0.7306293845176697,0.7210322618484497,0.6808574795722961,0.7321763634681702,0.7305090427398682,0.7750397324562073,0.1909563988447189,0.180751621723175,0.1798461377620697,0.1622341573238372,0.1911037415266037,0.1872236579656601,0.2064258009195327,0.2032657116651535,0.1856698244810104,0.2059622406959533,0.1806802749633789,0.1951332241296768,Braking System Issues
-19.953236,3.1917775,126.71636199951172,12.78659439086914,-1.581590175628662,-1.201993465423584,1.973620891571045,2.8978774547576904,-0.6375616788864136,-2.3997185230255127,0.4715422093868255,3.668729066848755,2.550600528717041,-0.2446128278970718,-2.085099697113037,6.908370018005371,4.356952667236328,4.082160949707031,3.599599838256836,3.766154527664185,4.790865898132324,0.435319572687149,0.6328122615814209,0.6714706420898438,0.5525928735733032,0.5477441549301147,0.6140444278717041,0.7373194694519043,0.5639446973800659,0.5344273447990417,0.532827615737915,0.5039302110671997,0.4324579834938049,0.1881809532642364,0.2164198011159896,0.2002984434366226,0.2486138194799423,0.2575282156467438,0.2670070827007293,0.307793915271759,0.2387982904911041,0.2365340441465377,0.2320477366447448,0.2336420565843582,0.1898178309202194,Braking System Issues
-16.186275,3.1604564,130.13693237304688,17.03147315979004,2.402766704559326,0.6583088636398315,0.780722975730896,1.4230512380599976,1.1775566339492798,0.7372341752052307,-0.1033748164772987,-1.0279775857925415,0.3949869573116302,-1.2209323644638062,-1.552594542503357,4.307836055755615,5.420042991638184,4.488023281097412,4.109806060791016,4.407571792602539,4.2283854484558105,0.6964147090911865,0.6723652482032776,0.6769075989723206,0.648581326007843,0.7118493318557739,0.7363708019256592,0.7697811126708984,0.7341119050979614,0.7199887633323669,0.7714571356773376,0.7566211223602295,0.7853822112083435,0.1594018638134002,0.1709551811218261,0.1877088248729705,0.1662849485874176,0.1753078997135162,0.1618073731660843,0.1743174195289611,0.1620710641145706,0.1633443534374237,0.1882305890321731,0.1595441550016403,0.1779056638479232,Braking System Issues
-13.914154,2.6413772,126.6763153076172,0.9660432934761048,-7.811731338500977,-4.075423240661621,-0.2963034212589264,-1.6237223148345947,0.3082390427589416,1.1762930154800415,0.98218035697937,-0.3306365609169006,0.2022251039743423,2.5747289657592773,-0.3660084903240204,3.6088075637817374,3.6502525806427,2.3786604404449463,3.2677149772644043,2.71113657951355,3.173424482345581,0.6769573092460632,0.7188875079154968,0.690377414226532,0.649840772151947,0.719571590423584,0.7225750088691711,0.7246820330619812,0.8155611157417297,0.7833364009857178,0.7699535489082336,0.8736788630485535,0.8079186677932739,0.1414637565612793,0.1521274149417877,0.1372318714857101,0.1313558518886566,0.1622178703546524,0.1485947519540786,0.1261387914419174,0.1387346982955932,0.1560420393943786,0.1286521404981613,0.1446352452039718,0.1386812925338745,ENGINE AND POWERTRAIN ISSUES
-13.109007,2.7397726,126.88801574707033,3.053002119064331,-9.2190580368042,-4.078524589538574,0.6661953330039978,-0.1987613439559936,-0.10223139077425,1.4539871215820312,1.2631008625030518,-2.2567646503448486,-0.8682534694671631,3.301863670349121,1.6108026504516602,4.907689571380615,3.627531528472901,3.25095009803772,2.980520486831665,3.2576022148132324,2.711808204650879,0.7047948837280273,0.7001997828483582,0.6526195406913757,0.5833830833435059,0.5959998369216919,0.6208291053771973,0.6563466787338257,0.7280848622322083,0.7199668884277344,0.710206925868988,0.9213115572929382,0.8786367177963257,0.1393949836492538,0.1988305151462555,0.1586196273565292,0.1159940287470817,0.1323114931583404,0.1420698016881942,0.1512005776166916,0.1478437483310699,0.1636678725481033,0.1332873702049255,0.1112091317772865,0.0970624163746833,ENGINE AND POWERTRAIN ISSUES
-19.643057,3.1151657,124.47705841064452,9.95174789428711,4.262320518493652,8.572914123535156,5.353621006011963,3.842867612838745,5.27747106552124,2.061761379241944,1.7920310497283936,4.537016868591309,1.1443212032318115,1.0445799827575684,3.8086578845977774,4.9636993408203125,4.808045387268066,4.205599308013916,4.042038440704346,4.192266464233398,3.263281345367432,0.6386595368385315,0.6123185753822327,0.632934033870697,0.6487758755683899,0.6874445676803589,0.8538122177124023,0.7792953848838806,0.7195076942443848,0.7080652117729187,0.7318073511123657,0.7698169350624084,0.7547733187675476,0.1735735684633255,0.162667378783226,0.181232213973999,0.1747220605611801,0.1462170332670211,0.1741373389959335,0.151987999677658,0.1631089299917221,0.1736998409032821,0.1875962316989898,0.1896785050630569,0.170842170715332,ENGINE AND POWERTRAIN ISSUES
-14.182098,2.8045168,125.77088165283205,4.331396579742432,0.4020217359066009,5.94028902053833,2.3977086544036865,0.4904746115207672,3.515763998031616,-0.820679783821106,-0.7101261615753174,2.093855619430542,0.5011471509933472,0.5987510681152344,0.7663272023200989,5.336249351501465,6.68904447555542,3.714275598526001,3.198604106903076,3.265615701675415,3.272761583328247,0.609483540058136,0.631682276725769,0.6771424412727356,0.6794794201850891,0.7778632640838623,0.8711448311805725,0.7475637197494507,0.7623792290687561,0.7591650485992432,0.7551185488700867,0.7528933882713318,0.7156859040260315,0.1396073102951049,0.1400412917137146,0.140279933810234,0.1297059655189514,0.1354458183050155,0.1513725519180297,0.1283366233110427,0.1675731986761093,0.1793603599071502,0.1551796048879623,0.1577019244432449,0.166088581085205,ENGINE AND POWERTRAIN ISSUES
-14.689304,2.9547896,129.25540161132812,12.434590339660645,1.21808123588562,2.575526475906372,4.27611255645752,5.169241905212402,-1.0537512302398682,-0.9256047010421752,0.9076531529426576,-0.4132536947727203,-1.7642585039138794,-5.049757480621338,-4.509753704071045,5.47359037399292,4.1432294845581055,3.1200225353240967,2.8619070053100586,2.838370084762573,2.8323638439178467,0.6165028214454651,0.6587358713150024,0.662614107131958,0.7318993210792542,0.746340274810791,0.8453912138938904,0.7857682704925537,0.8080228567123413,0.9221155643463136,0.7691222429275513,0.7206388711929321,0.6835260987281799,0.1027415171265602,0.1275859475135803,0.118363156914711,0.145885556936264,0.1132509112358093,0.1231724321842193,0.1376842856407165,0.1061923503875732,0.1066913232207298,0.1176568195223808,0.1058562695980072,0.1197138801217079,ENGINE AND POWERTRAIN ISSUES
-11.558331,2.707627,129.7314910888672,8.03548812866211,-1.8605449199676516,2.7467777729034424,4.022549629211426,3.681030988693237,-1.225243091583252,1.216388702392578,1.1227155923843384,0.0049665118567645,-2.983712673187256,-4.850353240966797,-4.150765895843506,4.096741676330566,2.999957323074341,2.8309664726257324,2.860580444335937,3.2502458095550537,3.3323521614074707,0.649000883102417,0.6239023804664612,0.6948288679122925,0.7429569363594055,0.749309778213501,0.8109061121940613,0.8393568992614746,0.8458203673362732,0.8503914475440979,0.8379051089286804,0.8125438690185547,0.7801374793052673,0.1088828966021537,0.0933923795819282,0.1153556406497955,0.1220132410526275,0.13210529088974,0.1140916720032692,0.128104954957962,0.1347786635160446,0.1133433356881141,0.1384499073028564,0.1237654685974121,0.1229340210556984,ENGINE AND POWERTRAIN ISSUES
-11.218606,2.6072416,128.45770263671875,4.834530353546143,-3.173100233078003,3.5749542713165283,5.621242523193359,3.266695499420166,0.6576378345489502,2.6008846759796143,-2.6766178607940674,-1.5732414722442627,-3.025322675704956,-3.953376054763794,-3.41342830657959,3.430616855621338,2.9642066955566406,2.551352024078369,4.006680488586426,3.1354899406433105,2.6631340980529785,0.6752995848655701,0.6889450550079346,0.7997004389762878,0.8249966502189636,0.780928909778595,0.799335241317749,0.8146123886108398,0.7807657718658447,0.8288843631744385,0.8501767516136169,0.8252310156822205,0.8111518025398254,0.1212648823857307,0.1071073412895202,0.1269700974225998,0.120480865240097,0.1029493734240531,0.1224329695105552,0.1033609583973884,0.103805273771286,0.1289453208446502,0.1139385625720024,0.1230733543634414,0.1332718729972839,ENGINE AND POWERTRAIN ISSUES
-15.160862,3.0273664,128.4685516357422,13.078944206237791,1.8132296800613403,3.499062776565552,4.825038433074951,3.273352861404419,0.6605467200279236,0.6037902235984802,0.5895806550979614,-1.190755009651184,-3.2753608226776123,-4.772486209869385,-4.007190227508545,5.445102691650391,4.600935459136963,3.0631914138793945,3.288053274154663,2.994633436203003,3.815606594085693,0.6344679594039917,0.623074471950531,0.6399898529052734,0.7032690644264221,0.7001962661743164,0.8003849983215332,0.8087812066078186,0.8008031845092773,0.8643474578857422,0.7883933186531067,0.7548816204071045,0.7307797074317932,0.1520017981529235,0.1324912905693054,0.1481159776449203,0.1486594229936599,0.12460657954216,0.140810489654541,0.1460917443037033,0.1230413615703582,0.1296144723892212,0.1055844575166702,0.1486237645149231,0.1564570218324661,ENGINE AND POWERTRAIN ISSUES
-12.9402685,2.7540126,125.05853271484376,-1.359286546707153,-12.75458526611328,-0.9720184803009032,6.079163551330566,-0.6884586215019226,-1.652849197387695,2.1932778358459477,-0.8058346509933472,-2.872138023376465,1.6014829874038696,1.4633595943450928,-2.3555564880371094,2.908419132232666,2.577221393585205,3.0601894855499268,3.670794725418091,2.748408317565918,2.9205362796783447,0.888478696346283,0.7285826802253723,0.73768550157547,0.6993122100830078,0.65076744556427,0.6342757344245911,0.6581016778945923,0.7091360092163086,0.8048833608627319,0.7589957118034363,0.8081901669502258,0.7858245372772217,0.1496175229549408,0.1179100349545478,0.1438423991203308,0.1688278764486313,0.1301381587982177,0.1301870495080948,0.1272413432598114,0.134646788239479,0.1375380903482437,0.1234245672821998,0.1364179104566574,0.123424544930458,ENGINE AND POWERTRAIN ISSUES
-11.95174,2.61847,125.31291961669922,-1.268709659576416,-8.795072555541992,-2.404975175857544,3.3791732788085938,0.8951861262321472,-1.5659282207489014,-1.1416701078414917,-1.8028446435928345,-1.316794514656067,2.058588743209839,1.0383836030960083,-2.2675185203552246,4.680274486541748,4.058389186859131,3.156031847000122,2.8970541954040527,2.3196909427642822,3.345392942428589,0.7754990458488464,0.7923866510391235,0.7616302371025085,0.7877384424209595,0.787548840045929,0.7298799157142639,0.7368215918540955,0.7618024945259094,0.8049549460411072,0.8027305006980896,0.8357990384101868,0.8237150311470032,0.1357369124889373,0.1393145769834518,0.1347827613353729,0.1393899321556091,0.1549415290355682,0.1467167288064956,0.1301551908254623,0.1266127079725265,0.1210913509130477,0.1204642131924629,0.1528265923261642,0.1388928741216659,ENGINE AND POWERTRAIN ISSUES
-10.635139,2.6514308,128.1950225830078,1.9189810752868648,-11.49019718170166,-3.44668197631836,5.191824436187744,1.3543283939361572,-0.9410375952720642,-0.3830333948135376,-0.94090336561203,-1.1189639568328855,0.7676031589508057,0.4123191833496094,-1.81915283203125,2.520421266555786,2.8684422969818115,3.03134822845459,2.82675576210022,2.945708751678467,2.502628803253174,0.784720778465271,0.720282793045044,0.7047296166419983,0.7915869951248169,0.854587197303772,0.7261404991149902,0.7273946404457092,0.7723436951637268,0.8352161645889282,0.8206170797348022,0.8288002610206604,0.8697914481163025,0.1494940966367721,0.1509257405996322,0.1142279207706451,0.1249246820807457,0.1239161938428878,0.1139721572399139,0.1201783493161201,0.1272186338901519,0.108708918094635,0.1064905300736427,0.1110404655337333,0.0896889641880989,ENGINE AND POWERTRAIN ISSUES
-10.93869,2.6832309,126.44010925292967,-0.3357665538787842,-11.54611110687256,-1.320903778076172,5.199200630187988,0.4531921744346618,-0.2215590924024582,1.7824788093566897,-0.6587830781936646,-1.546545147895813,1.0708996057510376,0.6655232310295105,-1.979824423789978,4.621927261352539,3.603527069091797,3.5029330253601074,3.820300817489624,2.65710973739624,3.0209174156188965,0.8042567372322083,0.6981109976768494,0.7438702583312988,0.753818154335022,0.7160083055496216,0.6788347959518433,0.702414333820343,0.7496715784072876,0.7968763113021851,0.7778542637825012,0.8401563763618469,0.798568069934845,0.1729645133018493,0.1174921989440918,0.1329690515995025,0.1707394123077392,0.1374775618314743,0.1325098574161529,0.1296745240688324,0.1126813367009162,0.1233971714973449,0.1394160836935043,0.1330486685037613,0.1137231141328811,ENGINE AND POWERTRAIN ISSUES
-17.618635,4.3476057,119.95745086669922,24.87220764160156,18.16587448120117,12.349383354187012,9.626976013183594,6.273540019989014,4.107565879821777,3.013278722763061,1.7887530326843262,1.7658993005752563,1.489064335823059,0.8486824631690979,0.3462095558643341,3.8572614192962646,2.6452527046203613,3.1488826274871826,2.8050503730773926,2.796059846878052,2.7843732833862305,0.7156393527984619,0.8200177550315857,0.6679065823554993,0.6251996159553528,0.6614896655082703,0.7447654008865356,0.9262966513633728,0.804445207118988,0.7694708108901978,0.7615398168563843,0.7993234992027283,0.7719416618347168,0.1168768554925918,0.1464301645755767,0.1120978519320488,0.1000063344836235,0.1174488142132759,0.0957587957382202,0.0969354659318924,0.1172446087002754,0.1346374601125717,0.1146126464009285,0.1076848655939102,0.1238173767924308,ENGINE AND POWERTRAIN ISSUES
-18.787863,3.9326992,121.85887908935548,25.02461814880371,18.459640502929688,12.18716526031494,8.624590873718262,6.861153602600098,4.335039138793945,2.6060352325439453,1.8828779458999636,1.52978777885437,1.125909686088562,1.0371772050857544,0.4510037899017334,2.406569719314575,2.2386951446533203,2.2497169971466064,2.2288639545440674,2.74596905708313,2.6753745079040527,0.7175688147544861,0.828023374080658,0.7401570081710815,0.6934618949890137,0.6888540387153625,0.7266572713851929,0.905924379825592,0.842125415802002,0.8107701539993286,0.8086644411087036,0.8283812999725342,0.8271316289901733,0.1017305180430412,0.143070176243782,0.1308444440364837,0.1069000288844108,0.0999977216124534,0.1112294197082519,0.1144215613603591,0.1049149259924888,0.121087372303009,0.1125819012522697,0.1123789772391319,0.1182239577174186,ENGINE AND POWERTRAIN ISSUES
-17.840885,3.9432888,122.0212860107422,24.889333724975582,17.23714828491211,11.98634910583496,9.393900871276855,6.444901466369629,4.089016914367676,3.637504577636719,3.2096948623657227,2.209397792816162,1.43711519241333,1.354848861694336,0.3339493572711944,2.0368967056274414,2.4521965980529785,2.70337176322937,3.3638741970062256,2.8646743297576904,2.6937367916107178,0.7199792265892029,0.7989600300788879,0.6909746527671814,0.638705313205719,0.6645275354385376,0.7301288843154907,0.9202765822410583,0.830178439617157,0.7724641561508179,0.7655274868011475,0.8260376453399658,0.7972507476806641,0.148260235786438,0.1622393578290939,0.1205519586801529,0.1297033578157425,0.1074075028300285,0.1169492304325103,0.0880663394927978,0.1014968082308769,0.1111601963639259,0.1223480924963951,0.1268889158964157,0.1129645183682441,ENGINE AND POWERTRAIN ISSUES
-18.687435,3.9267373,123.35648345947266,25.96173095703125,17.324634552001953,10.972414016723633,7.409642696380615,4.494289875030518,3.2935590744018555,2.018943548202514,1.4047223329544067,0.4993894696235657,-0.4329497516155243,-0.4111324250698089,-0.7417718172073364,2.268254280090332,2.5582783222198486,2.143522262573242,2.9840049743652344,2.6332154273986816,3.355454206466675,0.5692269802093506,0.6427010893821716,0.541921079158783,0.5683269500732422,0.5939387083053589,0.7821418046951294,0.9833768010139464,0.6952859163284302,0.632091760635376,0.6109455823898315,0.6343863010406494,0.558850884437561,0.1519395112991333,0.1487591564655304,0.1034051552414894,0.1222107112407684,0.1180391460657119,0.1426006406545639,0.0457566902041435,0.1091737225651741,0.1447662264108657,0.1162765696644783,0.1327340602874755,0.1240275055170059,ENGINE AND POWERTRAIN ISSUES
