file_name,label,zcr_mean,zcr_std,rmse_mean,rmse_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_contrast_mean_0,spectral_contrast_mean_1,spectral_contrast_mean_2,spectral_contrast_mean_3,spectral_contrast_mean_4,spectral_contrast_mean_5,spectral_contrast_mean_6,spectral_contrast_std_0,spectral_contrast_std_1,spectral_contrast_std_2,spectral_contrast_std_3,spectral_contrast_std_4,spectral_contrast_std_5,spectral_contrast_std_6,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_delta_mean_0,mfcc_delta_mean_1,mfcc_delta_mean_2,mfcc_delta_mean_3,mfcc_delta_mean_4,mfcc_delta_mean_5,mfcc_delta_mean_6,mfcc_delta_mean_7,mfcc_delta_mean_8,mfcc_delta_mean_9,mfcc_delta_mean_10,mfcc_delta_mean_11,mfcc_delta_mean_12,mfcc_delta_std_0,mfcc_delta_std_1,mfcc_delta_std_2,mfcc_delta_std_3,mfcc_delta_std_4,mfcc_delta_std_5,mfcc_delta_std_6,mfcc_delta_std_7,mfcc_delta_std_8,mfcc_delta_std_9,mfcc_delta_std_10,mfcc_delta_std_11,mfcc_delta_std_12,mfcc_delta2_mean_0,mfcc_delta2_mean_1,mfcc_delta2_mean_2,mfcc_delta2_mean_3,mfcc_delta2_mean_4,mfcc_delta2_mean_5,mfcc_delta2_mean_6,mfcc_delta2_mean_7,mfcc_delta2_mean_8,mfcc_delta2_mean_9,mfcc_delta2_mean_10,mfcc_delta2_mean_11,mfcc_delta2_mean_12,mfcc_delta2_std_0,mfcc_delta2_std_1,mfcc_delta2_std_2,mfcc_delta2_std_3,mfcc_delta2_std_4,mfcc_delta2_std_5,mfcc_delta2_std_6,mfcc_delta2_std_7,mfcc_delta2_std_8,mfcc_delta2_std_9,mfcc_delta2_std_10,mfcc_delta2_std_11,mfcc_delta2_std_12
bad CV joint_segment_3.wav,ENGINE AND POWERTRAIN ISSUES,0.4134876878955696,0.04150058009563173,0.37623817,0.019373167,3657.702637733602,123.32760558226693,2377.3687175983305,41.749888024861534,6627.274525316456,138.05308906821986,13.530420038826323,12.975977146277323,13.271012871724752,13.192760849165673,13.567724209417813,13.632559270355522,13.611092561146762,2.919644181120196,3.215293155635147,2.85765803084148,1.9424784796952024,1.274626031393297,0.9802897031013855,1.1704625899648693,0.6344679594039917,0.623074471950531,0.6399898529052734,0.7032690644264221,0.7001962661743164,0.8003849983215332,0.8087812066078186,0.8008031845092773,0.8643474578857422,0.7883933186531067,0.7548816204071045,0.7307797074317932,0.15200179815292358,0.13249129056930542,0.14811597764492035,0.14865942299365997,0.12460657954216003,0.14081048965454102,0.1460917443037033,0.12304136157035828,0.1296144723892212,0.10558445751667023,0.1486237645149231,0.15645702183246613,128.4685516357422,13.078944206237793,1.8132296800613403,3.4990627765655518,4.825038433074951,3.273352861404419,0.6605467200279236,0.6037902235984802,0.5895806550979614,-1.190755009651184,-3.2753608226776123,-4.772486209869385,-4.007190227508545,8.092726707458496,5.445102691650391,4.600935459136963,2.835691452026367,3.0631914138793945,3.1587541103363037,3.9731040000915527,3.288053274154663,2.994633436203003,3.8156065940856934,3.7619423866271973,2.7577240467071533,2.9878954887390137,0.041884973645210266,0.03837281093001366,0.07391887903213501,-0.013744066469371319,-0.03309227526187897,0.0010818876326084137,-0.011992599815130234,-0.05872200056910515,0.032930389046669006,0.07238514721393585,0.08854088932275772,-0.012472706846892834,0.061218030750751495,1.3090009689331055,1.063442587852478,0.8133286237716675,0.46278566122055054,0.5661690831184387,0.4987870752811432,0.5730782151222229,0.45336565375328064,0.47424665093421936,0.503422200679779,0.6140254139900208,0.44099369645118713,0.5366630554199219,-0.23842157423496246,-0.08782069385051727,-0.037338852882385254,-0.004932899959385395,0.007034324575215578,0.01723066344857216,-0.04541889950633049,-0.036670416593551636,-0.05729154869914055,-0.028035303577780724,0.024337634444236755,0.034295931458473206,0.00871701817959547,1.0777541399002075,0.9291400909423828,0.6878145933151245,0.4223543405532837,0.43853089213371277,0.3449297547340393,0.4325374960899353,0.4203184247016907,0.41156888008117676,0.43709489703178406,0.463186115026474,0.3939536511898041,0.45465055108070374
bad transimision_segment_0.wav,ENGINE AND POWERTRAIN ISSUES,0.44235808939873417,0.03575302912541737,0.37776956,0.018857451,3793.385613535041,48.87625483702788,2295.80028922609,27.130631137124823,6669.007120253164,71.25854864004859,11.59798469932989,11.391739569221865,12.522010662480742,13.584917347620895,15.235668420353718,13.616205080008827,13.228769820047996,3.439580634047846,3.6444859089224324,2.4923156747246398,2.0187504152006794,1.51945646381514,0.9221615042454108,1.320757150293865,0.888478696346283,0.7285826802253723,0.73768550157547,0.6993122100830078,0.65076744556427,0.6342757344245911,0.6581016778945923,0.7091360092163086,0.8048833608627319,0.7589957118034363,0.8081901669502258,0.7858245372772217,0.1496175229549408,0.11791003495454788,0.1438423991203308,0.1688278764486313,0.13013815879821777,0.1301870495080948,0.1272413432598114,0.13464678823947906,0.1375380903482437,0.12342456728219986,0.1364179104566574,0.12342454493045807,125.05853271484375,-1.3592865467071533,-12.754585266113281,-0.9720184803009033,6.079163551330566,-0.6884586215019226,-1.6528491973876953,2.1932778358459473,-0.8058346509933472,-2.872138023376465,1.6014829874038696,1.4633595943450928,-2.3555564880371094,6.03903341293335,2.908419132232666,2.577221393585205,3.850303888320923,3.0601894855499268,3.177750825881958,3.334030866622925,3.670794725418091,2.748408317565918,2.9205362796783447,2.6641407012939453,2.3493924140930176,2.8823158740997314,0.04172550514340401,-0.0184001624584198,-0.05288819968700409,0.12591657042503357,0.09959626197814941,-0.0799824595451355,-0.025517458096146584,0.16457220911979675,0.04862678050994873,0.04413599148392677,0.017025573179125786,-0.07506382465362549,-0.06756190210580826,0.9805614948272705,0.4379942715167999,0.43188124895095825,0.5286350846290588,0.5260365009307861,0.5073897838592529,0.577900230884552,0.6583399772644043,0.4419207274913788,0.5081255435943604,0.6018115878105164,0.38453227281570435,0.4890574514865875,-0.28395876288414,-0.033244337886571884,0.025834593921899796,-0.01978745125234127,0.007837536744773388,0.013157930225133896,0.04692879691720009,0.008355834521353245,0.001989406766369939,0.05767757073044777,-0.0127940084785223,-0.031901005655527115,-0.04670261591672897,0.790169358253479,0.4042915403842926,0.3151828348636627,0.44927364587783813,0.4314388930797577,0.37956488132476807,0.3912380039691925,0.5167011618614197,0.3486797511577606,0.3974032998085022,0.43059271574020386,0.3505234122276306,0.38691702485084534
bad transimision_segment_1.wav,ENGINE AND POWERTRAIN ISSUES,0.459892948971519,0.04509090580927658,0.3768297,0.018158609,3854.0120129858556,84.78575380039207,2302.662035877897,31.37261977777928,6703.421677215189,63.59604414061998,11.027482919933258,11.978220985200446,12.8697303757224,14.017297536843305,13.902197047660357,13.59196512773995,13.570258689767769,2.939203385042395,4.071882854525235,2.9902776338233017,1.9350551963208247,1.7444251767454186,0.9218742960855363,1.1857006350918036,0.7754990458488464,0.7923866510391235,0.7616302371025085,0.7877384424209595,0.787548840045929,0.7298799157142639,0.7368215918540955,0.7618024945259094,0.8049549460411072,0.8027305006980896,0.8357990384101868,0.8237150311470032,0.13573691248893738,0.13931457698345184,0.13478276133537292,0.13938993215560913,0.15494152903556824,0.14671672880649567,0.13015519082546234,0.12661270797252655,0.12109135091304779,0.12046421319246292,0.15282659232616425,0.13889287412166595,125.31291961669922,-1.268709659576416,-8.795072555541992,-2.404975175857544,3.3791732788085938,0.8951861262321472,-1.5659282207489014,-1.1416701078414917,-1.8028446435928345,-1.316794514656067,2.058588743209839,1.0383836030960083,-2.2675185203552246,6.500108242034912,4.680274486541748,4.058389186859131,4.178335666656494,3.156031847000122,3.893719434738159,3.026289701461792,2.8970541954040527,2.3196909427642822,3.345392942428589,3.1157844066619873,3.2733347415924072,3.0174202919006348,0.17488211393356323,0.1448538899421692,-0.000878013379406184,-0.034332964569330215,-0.005766462534666061,-0.0014216552954167128,-0.03672065585851669,-0.03815372288227081,0.05080999806523323,0.19462738931179047,0.10333877056837082,-0.0002567991614341736,-0.017818158492445946,0.9611024260520935,0.5844853520393372,0.6411339044570923,0.6080068945884705,0.5354815125465393,0.7698270082473755,0.5065697431564331,0.4992443323135376,0.4097538888454437,0.558176577091217,0.4965554475784302,0.4031100273132324,0.40918785333633423,-0.25593385100364685,-0.004814979154616594,-0.06463588029146194,-0.038942497223615646,-0.021347755566239357,-0.07264488190412521,-0.010035480372607708,0.014662525616586208,-0.037847064435482025,-0.01001881156116724,-0.007035920862108469,-0.03692250698804855,-0.022020086646080017,0.7867919206619263,0.47202184796333313,0.47941863536834717,0.4326501786708832,0.34392279386520386,0.5951838493347168,0.4497445821762085,0.3933241367340088,0.2403087317943573,0.37452125549316406,0.3329007923603058,0.3103645145893097,0.45185866951942444
bad transimision_segment_2.wav,ENGINE AND POWERTRAIN ISSUES,0.4435818829113924,0.04087918536349583,0.3800358,0.018258858,3772.350169463941,48.30846107230879,2314.0214912376377,25.241519397411192,6670.4905063291135,64.05984062758019,11.441816257495288,10.612575124868304,13.177103743286871,14.142529632084905,14.141060916563246,13.654693109495527,13.799309034625157,2.8077635178093274,2.3691229997833023,3.836581790117453,2.1024638976264636,1.1951939437306842,0.8961613348808661,1.2359636298837362,0.784720778465271,0.720282793045044,0.7047296166419983,0.7915869951248169,0.854587197303772,0.7261404991149902,0.7273946404457092,0.7723436951637268,0.8352161645889282,0.8206170797348022,0.8288002610206604,0.8697914481163025,0.14949409663677216,0.15092574059963226,0.11422792077064514,0.1249246820807457,0.12391619384288788,0.11397215723991394,0.12017834931612015,0.12721863389015198,0.10870891809463501,0.10649053007364273,0.11104046553373337,0.08968896418809891,128.1950225830078,1.9189810752868652,-11.49019718170166,-3.4466819763183594,5.191824436187744,1.3543283939361572,-0.9410375952720642,-0.3830333948135376,-0.94090336561203,-1.1189639568328857,0.7676031589508057,0.4123191833496094,-1.81915283203125,5.2192254066467285,2.520421266555786,2.8684422969818115,2.2606310844421387,3.03134822845459,3.277101993560791,3.6877293586730957,2.8267557621002197,2.945708751678467,2.502628803253174,2.902099370956421,2.7451705932617188,2.9593756198883057,0.07073630392551422,0.03823588415980339,0.12304352223873138,0.011497975327074528,0.011584817431867123,0.0708542913198471,0.09767855703830719,-0.060376476496458054,-0.019385317340493202,0.006304442882537842,-0.066495880484581,-0.034534845501184464,0.06845919787883759,0.7835070490837097,0.3293927013874054,0.4695266783237457,0.31002336740493774,0.42050719261169434,0.6124981641769409,0.6468245387077332,0.46721139550209045,0.48838868737220764,0.41112020611763,0.5133593082427979,0.4786377251148224,0.5059633851051331,-0.2497141808271408,-0.025362979620695114,-0.00436005275696516,0.0061714015901088715,-0.055793214589357376,-0.0948009043931961,-0.05177146568894386,-0.02040168270468712,-0.022413916885852814,-0.0009288323926739395,0.00921110063791275,0.014280661940574646,-0.004921966232359409,0.7239959239959717,0.3523518145084381,0.29380929470062256,0.3068316876888275,0.394497275352478,0.4991542398929596,0.4080270230770111,0.30211812257766724,0.3212204575538635,0.3627561628818512,0.3408767879009247,0.3714168667793274,0.48054084181785583
bad transimision_segment_3.wav,ENGINE AND POWERTRAIN ISSUES,0.44654247428797467,0.04227032555238027,0.37939903,0.018855643,3791.653629689063,72.44779237657133,2298.531798052972,32.36863308772936,6656.84335443038,74.75703318367451,11.037342192890028,10.989330129687966,12.79985098412576,14.076121908848856,14.468649170681912,13.542967582595065,13.431608373857122,2.691075635669277,2.741952363960181,2.801674662988148,2.1160253168822596,1.494112895197933,0.989627346664438,1.4295503415365234,0.8042567372322083,0.6981109976768494,0.7438702583312988,0.753818154335022,0.7160083055496216,0.6788347959518433,0.702414333820343,0.7496715784072876,0.7968763113021851,0.7778542637825012,0.8401563763618469,0.798568069934845,0.17296451330184937,0.1174921989440918,0.13296905159950256,0.17073941230773926,0.1374775618314743,0.13250985741615295,0.1296745240688324,0.11268133670091629,0.12339717149734497,0.13941608369350433,0.1330486685037613,0.11372311413288116,126.44010925292969,-0.3357665538787842,-11.546111106872559,-1.3209037780761719,5.199200630187988,0.45319217443466187,-0.2215590924024582,1.7824788093566895,-0.6587830781936646,-1.546545147895813,1.0708996057510376,0.6655232310295105,-1.979824423789978,5.348793983459473,4.621927261352539,3.603527069091797,3.5825352668762207,3.5029330253601074,3.3302550315856934,2.844489336013794,3.820300817489624,2.6571097373962402,3.0209174156188965,3.012880563735962,2.5720841884613037,2.8142952919006348,0.07309559732675552,0.017343448475003242,-0.022782806307077408,0.04205901920795441,0.06408848613500595,-0.03994794562458992,-0.007000837009400129,0.08013731241226196,0.041998572647571564,0.0050279730930924416,-0.010756883770227432,0.04522794112563133,0.011646800674498081,0.8841434717178345,0.5993584394454956,0.4707118570804596,0.48233044147491455,0.5234397053718567,0.4334896206855774,0.47378745675086975,0.61564040184021,0.5159043669700623,0.5705312490463257,0.469725102186203,0.45098477602005005,0.46693289279937744,-0.23564451932907104,0.006795614026486874,-0.004336416721343994,0.018364930525422096,-0.02841152437031269,-0.005808762740343809,-0.015896085649728775,-0.025697952136397362,-0.028322087600827217,-0.005972107872366905,0.039839912205934525,0.031745392829179764,-0.01999761536717415,0.6958312392234802,0.3313886225223541,0.39499208331108093,0.3584941327571869,0.35983940958976746,0.28142249584198,0.3109440207481384,0.49800994992256165,0.4240080714225769,0.4702714681625366,0.38526418805122375,0.31491807103157043,0.3697812259197235
Bad Wheel Bearing Noise_segment_0.wav,ENGINE AND POWERTRAIN ISSUES,0.37076616890822783,0.04332900628415967,0.37498623,0.029254645,3509.0194882357328,70.16207386111623,2481.435182819175,24.27031760229197,6603.837025316456,78.90386968005245,13.588297260769247,13.187486837506961,13.061510173067454,13.40850138957261,13.492952678998925,13.77796582987304,13.749242045778281,3.231814151786494,3.48026782514286,2.7530923126494753,1.8505307028149023,1.3128591591531933,0.9797651207720485,1.5811347633421213,0.7156393527984619,0.8200177550315857,0.6679065823554993,0.6251996159553528,0.6614896655082703,0.7447654008865356,0.9262966513633728,0.804445207118988,0.7694708108901978,0.7615398168563843,0.7993234992027283,0.7719416618347168,0.11687685549259186,0.14643016457557678,0.1120978519320488,0.1000063344836235,0.11744881421327591,0.09575879573822021,0.0969354659318924,0.11724460870027542,0.13463746011257172,0.1146126464009285,0.10768486559391022,0.12381737679243088,119.95745086669922,24.872207641601562,18.165874481201172,12.349383354187012,9.626976013183594,6.273540019989014,4.107565879821777,3.0132787227630615,1.7887530326843262,1.7658993005752563,1.489064335823059,0.8486824631690979,0.3462095558643341,21.35702896118164,3.8572614192962646,2.6452527046203613,2.5442166328430176,3.1488826274871826,2.2687082290649414,2.4968059062957764,2.8050503730773926,2.7960598468780518,2.7843732833862305,3.190129518508911,2.1126532554626465,2.5059890747070312,0.8071132898330688,0.18853694200515747,0.10909011960029602,-0.015025570057332516,0.023614929988980293,0.04613953456282616,-0.05875355750322342,-0.05358022823929787,-0.04154945909976959,0.015320593491196632,0.1110536977648735,-0.02068742923438549,0.014742778614163399,3.704756736755371,0.8914840221405029,0.545200765132904,0.5166814923286438,0.7325105667114258,0.41634419560432434,0.47166964411735535,0.42359912395477295,0.42163321375846863,0.48916900157928467,0.5016028881072998,0.36294373869895935,0.5047929883003235,-0.9067837595939636,-0.0849590003490448,0.011200770735740662,0.03644733875989914,0.07147372514009476,-0.008227437734603882,0.026893766596913338,0.03247561678290367,0.06595101952552795,0.0073658679611980915,-0.09355286508798599,-0.013106124475598335,-0.059275537729263306,2.9766178131103516,0.42237481474876404,0.3446747958660126,0.3820600211620331,0.3830398619174957,0.34196630120277405,0.3828507363796234,0.34506654739379883,0.39223533868789673,0.32549944519996643,0.4242611527442932,0.2885168492794037,0.38259467482566833
Bad Wheel Bearing Noise_segment_1.wav,ENGINE AND POWERTRAIN ISSUES,0.3750309038765823,0.03393532158918523,0.37719503,0.01807841,3502.2353602755825,61.4337543369923,2479.946745594717,21.640925725277825,6591.871044303797,77.0717690803735,14.083561100140615,11.807829714426124,12.993040606218834,13.313082333571117,13.581186461758033,13.529221404246412,13.573116467711078,3.407731751231793,3.0943669353450938,3.100305731275797,2.0061596176648724,1.3190881672648134,0.8093812256545899,1.2772075401204939,0.7175688147544861,0.828023374080658,0.7401570081710815,0.6934618949890137,0.6888540387153625,0.7266572713851929,0.905924379825592,0.842125415802002,0.8107701539993286,0.8086644411087036,0.8283812999725342,0.8271316289901733,0.10173051804304123,0.14307017624378204,0.13084444403648376,0.10690002888441086,0.09999772161245346,0.11122941970825195,0.11442156136035919,0.10491492599248886,0.12108737230300903,0.11258190125226974,0.11237897723913193,0.11822395771741867,121.85887908935547,25.02461814880371,18.459640502929688,12.187165260314941,8.624590873718262,6.861153602600098,4.335039138793945,2.6060352325439453,1.8828779458999634,1.5297877788543701,1.125909686088562,1.0371772050857544,0.4510037899017334,5.278234004974365,2.406569719314575,2.2386951446533203,2.138129234313965,2.2497169971466064,2.6812386512756348,2.570711135864258,2.2288639545440674,2.74596905708313,2.6753745079040527,2.627453327178955,2.462202548980713,2.117065191268921,0.042334023863077164,-0.04212873801589012,-0.051216449588537216,0.024434620514512062,0.003188902046531439,-0.05949528515338898,-0.01615389622747898,0.04332874342799187,0.010010084137320518,-0.04414094612002373,-0.09705793857574463,-0.023453785106539726,0.01532126683741808,0.8044605851173401,0.39657509326934814,0.37018370628356934,0.2821202874183655,0.3547985553741455,0.4406623840332031,0.3499900698661804,0.4136507213115692,0.5098627805709839,0.5142568349838257,0.34755560755729675,0.4286045432090759,0.302347332239151,-0.22820037603378296,0.04354402422904968,0.030513174831867218,0.04166833683848381,0.01625673659145832,0.007576193194836378,-0.044780388474464417,0.00844986829906702,-0.06610609591007233,-0.034909963607788086,-0.031089119613170624,-0.01637616567313671,0.0021596932783722878,0.679469108581543,0.3041069805622101,0.33258292078971863,0.26714277267456055,0.30821242928504944,0.42322275042533875,0.40865135192871094,0.24467137455940247,0.4306657314300537,0.3604304790496826,0.2897835373878479,0.30463531613349915,0.3465558886528015
Bad Wheel Bearing Noise_segment_2.wav,ENGINE AND POWERTRAIN ISSUES,0.37213212025316456,0.0358813123892769,0.37805638,0.020188112,3496.720813001381,54.77599600608661,2478.111460205972,24.267024896523257,6589.992088607595,70.92909102775668,14.031830939819866,12.104517642788547,13.433113742478762,13.290540297460346,13.49956839063182,13.591059218967366,13.497895516894552,3.727703168624705,3.0533506521930747,2.8494046080287196,2.018042864363109,1.329500398093498,0.8105011596916112,1.5104051254871078,0.7199792265892029,0.7989600300788879,0.6909746527671814,0.638705313205719,0.6645275354385376,0.7301288843154907,0.9202765822410583,0.830178439617157,0.7724641561508179,0.7655274868011475,0.8260376453399658,0.7972507476806641,0.148260235786438,0.16223935782909393,0.1205519586801529,0.1297033578157425,0.10740750283002853,0.11694923043251038,0.08806633949279785,0.10149680823087692,0.11116019636392593,0.12234809249639511,0.1268889158964157,0.11296451836824417,122.02128601074219,24.889333724975586,17.23714828491211,11.986349105834961,9.393900871276855,6.444901466369629,4.089016914367676,3.6375045776367188,3.2096948623657227,2.209397792816162,1.43711519241333,1.354848861694336,0.33394935727119446,6.849391937255859,2.0368967056274414,2.4521965980529785,2.529942750930786,2.70337176322937,2.8171966075897217,3.046602964401245,3.3638741970062256,2.8646743297576904,2.6937367916107178,2.6571853160858154,2.3748843669891357,2.752819299697876,0.12947803735733032,0.04815028980374336,-0.07806236296892166,-0.05690241977572441,0.07923074066638947,0.07099802047014236,-0.0814528614282608,-0.15116482973098755,-0.13638384640216827,-0.09478183090686798,-0.09717768430709839,0.07193721830844879,0.08650723099708557,0.998640239238739,0.2963826656341553,0.36358463764190674,0.4398750364780426,0.442303866147995,0.5061914324760437,0.5166201591491699,0.5565823316574097,0.5325102210044861,0.4599161148071289,0.4024997651576996,0.3887452781200409,0.44501054286956787,-0.308726042509079,0.015824591740965843,0.008911353535950184,-0.07041700929403305,0.018991829827427864,0.005509769078344107,0.026659781113266945,0.034002140164375305,0.014622258022427559,0.008420932106673717,0.0278311837464571,0.006204542238265276,-0.009880472905933857,0.9051659107208252,0.20961979031562805,0.30517494678497314,0.334966778755188,0.32088568806648254,0.3875598609447479,0.4282092750072479,0.4402146637439728,0.3240830600261688,0.3354659378528595,0.32552245259284973,0.32948625087738037,0.39567258954048157
Bad Wheel Bearing Noise_segment_3.wav,ENGINE AND POWERTRAIN ISSUES,0.3722433742088608,0.03358361109783128,0.3778015,0.019555176,3495.904895264507,45.082927759065846,2481.3356259662687,17.932783508999368,6607.001582278481,54.995381508010155,15.274777779944246,12.653422076378577,13.358922015991153,13.289780436940582,13.603802800716634,13.705082340667188,13.493860661993235,3.9791363155134296,3.1209512227657745,2.615273944736649,1.7634361559552274,1.396395875957486,0.984961157040004,1.3055792291954988,0.5692269802093506,0.6427010893821716,0.541921079158783,0.5683269500732422,0.5939387083053589,0.7821418046951294,0.9833768010139465,0.6952859163284302,0.632091760635376,0.6109455823898315,0.6343863010406494,0.558850884437561,0.1519395112991333,0.1487591564655304,0.10340515524148941,0.12221071124076843,0.11803914606571198,0.1426006406545639,0.045756690204143524,0.1091737225651741,0.14476622641086578,0.1162765696644783,0.13273406028747559,0.12402750551700592,123.35648345947266,25.96173095703125,17.324634552001953,10.972414016723633,7.409642696380615,4.494289875030518,3.2935590744018555,2.0189435482025146,1.4047223329544067,0.4993894696235657,-0.4329497516155243,-0.41113242506980896,-0.7417718172073364,5.446897983551025,2.268254280090332,2.5582783222198486,2.491746425628662,2.143522262573242,2.7192325592041016,2.508338451385498,2.9840049743652344,2.6332154273986816,3.355454206466675,2.8807504177093506,2.328552722930908,2.5452001094818115,-0.037790216505527496,-0.027996983379125595,0.013878078199923038,0.055928491055965424,-0.002269756281748414,0.08680078387260437,0.06270407885313034,0.0068492586724460125,-0.01219799742102623,0.021619213744997978,-0.007516790181398392,-0.020441152155399323,-0.049635425209999084,0.8519852161407471,0.4028789699077606,0.387264221906662,0.34593239426612854,0.31199419498443604,0.4335017800331116,0.4989762008190155,0.521560549736023,0.44312822818756104,0.5800579190254211,0.5100381374359131,0.40485236048698425,0.4117072522640228,-0.21264076232910156,0.016336213797330856,-0.060321662575006485,-0.03206047788262367,0.018412141129374504,-0.0034680506214499474,0.015796395018696785,0.006949951406568289,0.03152967989444733,-0.00024538629804737866,-0.07066088169813156,-0.04484092816710472,-0.0008526008459739387,0.6406574249267578,0.28274214267730713,0.31628167629241943,0.3054823577404022,0.2297903448343277,0.32520177960395813,0.35191065073013306,0.36425191164016724,0.37147286534309387,0.4948658049106598,0.41637977957725525,0.28096234798431396,0.30627334117889404
Bad Wheel Bearing Noise_segment_4.wav,ENGINE AND POWERTRAIN ISSUES,0.3742459454113924,0.0310437892956388,0.37800133,0.018431682,3533.432430801458,47.453027622936325,2469.7001250980557,24.169883794250087,6610.7594936708865,57.028601432870516,15.303756940366306,13.058439195924937,14.451138797113591,13.398038654133837,13.685947418023641,13.695618855193349,13.68766973973789,3.8346377445623263,2.8203980107135886,2.865552242268528,2.141582825163996,1.4520708449637139,0.9252472514165404,1.3689649350247344,0.574545681476593,0.46903175115585327,0.43072089552879333,0.4781770408153534,0.6402048468589783,0.9788050651550293,0.7067736387252808,0.5188104510307312,0.5582734942436218,0.6672195196151733,0.5270880460739136,0.48316463828086853,0.13750118017196655,0.11560597270727158,0.09603297710418701,0.11246440559625626,0.11352650821208954,0.06146816164255142,0.12452546507120132,0.11190386116504669,0.14075809717178345,0.1940169632434845,0.10393015295267105,0.08841552585363388,122.27046966552734,24.341672897338867,16.670080184936523,9.781603813171387,6.541173934936523,4.427775859832764,2.4194860458374023,1.3094254732131958,0.7038084268569946,-0.22887778282165527,-0.7976526021957397,-0.7623052597045898,-1.2728228569030762,6.177395820617676,2.4297826290130615,3.022777557373047,2.9579005241394043,2.4811205863952637,2.6933555603027344,2.4708893299102783,2.484293222427368,2.4788243770599365,2.1849396228790283,2.6891605854034424,2.624331474304199,2.9435501098632812,-0.042098626494407654,-0.05318836495280266,-0.15359342098236084,-0.09260398894548416,0.005146423354744911,2.8958804250578396e-05,-0.07404861599206924,-0.0067719705402851105,-0.012638062238693237,-0.11605186760425568,-0.018775319680571556,0.12400966137647629,0.09701110422611237,1.0212342739105225,0.43494388461112976,0.5839111804962158,0.41673675179481506,0.3826441168785095,0.477958083152771,0.39721861481666565,0.3815354108810425,0.3620624244213104,0.39874717593193054,0.4121936857700348,0.479981929063797,0.48373836278915405,-0.2696686089038849,-0.010484999045729637,-0.027811365202069283,-0.021945416927337646,0.0005834955372847617,0.013820796273648739,0.04393002390861511,0.013680147007107735,0.013461366295814514,0.01191230770200491,0.003949269652366638,-0.03347272053360939,-0.052824467420578,0.7868706583976746,0.3571372926235199,0.31177282333374023,0.3269980251789093,0.30784788727760315,0.3576938509941101,0.32534563541412354,0.2995827794075012,0.2750190794467926,0.2442765086889267,0.39335116744041443,0.27424710988998413,0.37146642804145813
