file_name,label,rms_mean,rms_std,spectral_centroid_mean,spectral_bandwidth_mean,spectral_flux_mean,spectral_rolloff_mean,zcr_mean,pitch_mean,hnr_mean,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,delta_mfcc_mean_0,delta_mfcc_mean_1,delta_mfcc_mean_2,delta_mfcc_mean_3,delta_mfcc_mean_4,delta_mfcc_mean_5,delta_mfcc_mean_6,delta_mfcc_mean_7,delta_mfcc_mean_8,delta_mfcc_mean_9,delta_mfcc_mean_10,delta_mfcc_mean_11,delta_mfcc_mean_12,delta2_mfcc_mean_0,delta2_mfcc_mean_1,delta2_mfcc_mean_2,delta2_mfcc_mean_3,delta2_mfcc_mean_4,delta2_mfcc_mean_5,delta2_mfcc_mean_6,delta2_mfcc_mean_7,delta2_mfcc_mean_8,delta2_mfcc_mean_9,delta2_mfcc_mean_10,delta2_mfcc_mean_11,delta2_mfcc_mean_12
noisy wheel bearing_segment_0.wav,ENGINE AND POWERTRAIN ISSUES,0.37875378,0.018800624,3603.526288854665,2374.08704719128,0.8229214,6584.3552215189875,0.418321054193038,2063.2195,-1.1282146,132.8400421142578,16.640117645263672,-0.11318853497505188,-1.491923213005066,-1.335183024406433,-1.0081825256347656,-2.059026002883911,-0.27368587255477905,4.069507122039795,3.5767014026641846,-1.0964397192001343,-2.812694549560547,-3.167672634124756,5.757259845733643,2.8814597129821777,3.187465190887451,2.6405627727508545,3.637416124343872,3.2142341136932373,2.9319398403167725,2.7814037799835205,3.1243910789489746,2.973635673522949,2.642637014389038,2.8474462032318115,2.549973249435425,0.02483479492366314,-0.013810133561491966,-0.08012690395116806,-0.09491255134344101,-0.003307781647890806,-0.11942163109779358,-0.06930497288703918,0.00605742447078228,-0.01676585152745247,0.013119894079864025,-0.01589750126004219,0.00494537316262722,-0.02647394686937332,-0.2981072962284088,0.03401259705424309,0.06567710638046265,-0.0007029736880213022,-0.07562034577131271,-0.03903556242585182,-0.021413087844848633,-0.06926437467336655,0.008525336161255836,0.027999060228466988,0.025610871613025665,0.03488428518176079,0.025328204035758972
noisy wheel bearing_segment_1.wav,ENGINE AND POWERTRAIN ISSUES,0.37668008,0.017496523,3600.5326330695034,2367.624493245731,0.8288865,6584.3552215189875,0.4103663963607595,2056.0593,0.5295819,130.73133850097656,15.494379043579102,-3.135883331298828,-3.691343307495117,-0.4717155992984772,0.27577024698257446,-2.6367218494415283,-2.380310535430908,-0.2803507447242737,0.1462833732366562,1.4254976511001587,0.8195849061012268,-2.711507797241211,5.4114909172058105,2.5691487789154053,3.3773727416992188,3.093620777130127,3.215643882751465,3.5657601356506348,3.2191734313964844,2.590735912322998,2.800323247909546,2.8175177574157715,3.5992844104766846,3.7985262870788574,3.1588187217712402,0.027996636927127838,-0.0029486357234418392,-0.01383662223815918,-0.014145618304610252,0.011129495687782764,0.06417800486087799,0.07974911481142044,-0.025265125557780266,-0.00519257178530097,0.10236579924821854,0.11615866422653198,0.032538801431655884,0.07093201577663422,-0.20105227828025818,0.09154718369245529,0.049992527812719345,0.037256643176078796,0.03602016344666481,0.058518778532743454,0.07486380636692047,-0.02101973444223404,0.020866788923740387,-0.02200973778963089,-0.09471912682056427,-0.009030114859342575,0.03178049996495247
noisy wheel bearing_segment_2.wav,ENGINE AND POWERTRAIN ISSUES,0.37745547,0.017240718,3608.2305374018174,2365.1240930739636,0.81705946,6611.253955696203,0.40553303006329117,2036.0925,1.1447532,128.5358428955078,13.169660568237305,-8.99463939666748,-8.914372444152832,0.4231559634208679,3.6453135013580322,-0.8150849342346191,-4.585873126983643,-2.342979669570923,0.6350523829460144,3.466907024383545,3.3016045093536377,1.0282280445098877,5.940588474273682,2.8440444469451904,4.463992118835449,4.333429336547852,3.2483370304107666,3.4104418754577637,3.040095567703247,3.0264291763305664,3.1581172943115234,3.4469475746154785,3.1205029487609863,2.5746097564697266,2.642774820327759,-0.01229142863303423,-0.13650909066200256,-0.16110274195671082,-0.06961174309253693,0.0975906252861023,0.16116981208324432,0.05960826575756073,-0.04082701355218887,-0.031382910907268524,0.0632176548242569,0.05175545811653137,0.062325671315193176,-0.029438484460115433,-0.21579574048519135,-0.04026598110795021,-0.020006010308861732,-0.04955027624964714,-0.05757562443614006,-0.017737502232193947,0.02886025793850422,-0.025822512805461884,-0.04555143043398857,0.016102829948067665,0.04556908458471298,0.06963420659303665,0.0158295389264822
noisy wheel bearing_segment_3.wav,ENGINE AND POWERTRAIN ISSUES,0.37882128,0.01871919,3586.094259972468,2366.2110374149347,0.82224494,6578.520569620253,0.4006996637658228,2032.3156,0.5305801,129.3080291748047,14.907365798950195,-6.783537864685059,-6.825117111206055,2.3600916862487793,5.193749904632568,-1.4913978576660156,-5.200686931610107,-3.9707510471343994,-1.4296594858169556,0.13333122432231903,1.349786639213562,0.6829373240470886,6.29829740524292,3.1405603885650635,3.758915901184082,3.533632755279541,2.683297634124756,4.0031609535217285,2.754302501678467,3.31402325630188,2.9235503673553467,2.4732656478881836,2.5916831493377686,2.7463364601135254,2.8116374015808105,0.06916263699531555,0.109012171626091,0.14655236899852753,0.14041577279567719,0.038610875606536865,-0.10684701800346375,-0.03292519599199295,0.05244236811995506,0.06690430641174316,-0.04446132108569145,-0.09157998859882355,-0.08184003084897995,-0.0006058798753656447,-0.26187461614608765,-0.0020133699290454388,0.027603279799222946,-0.0046544065698981285,0.047842781990766525,0.0723862498998642,0.001406606286764145,-0.039726901799440384,-0.027617381885647774,-0.035771165043115616,0.004705023020505905,-0.020863698795437813,0.0036118789575994015
noisy wheel bearing_segment_4.wav,ENGINE AND POWERTRAIN ISSUES,0.37946898,0.01954842,3583.187616915796,2361.637643004668,0.79577804,6581.091772151899,0.3982829806170886,2028.4661,0.4550587,129.39480590820312,14.478926658630371,-6.860008716583252,-5.051216125488281,2.597835063934326,1.0790306329727173,-6.880716323852539,-7.373696804046631,-0.08955474942922592,2.986161947250366,0.628934383392334,-0.4240320324897766,1.054620623588562,5.214712619781494,3.0286142826080322,3.1215779781341553,2.567105770111084,2.87361216545105,2.7661173343658447,2.800644636154175,2.566596031188965,2.307020664215088,2.245190143585205,2.701009750366211,2.9561874866485596,3.043365001678467,0.0016114319441840053,-0.08811881393194199,-0.03258513659238815,0.010694260708987713,0.05785791948437691,0.0033227400854229927,-0.02647699974477291,-0.027111710980534554,0.04487474635243416,0.04920302331447601,0.034659504890441895,0.029716331511735916,0.08836110681295395,-0.24346508085727692,0.029457470402121544,0.05085749551653862,0.0050440565682947636,0.035926178097724915,0.022803982719779015,-0.010844293981790543,0.003988445736467838,-0.01064820121973753,-0.013606786727905273,0.035579245537519455,0.05083873122930527,0.04016080126166344
noisy wheel bearing_segment_5.wav,ENGINE AND POWERTRAIN ISSUES,0.37632057,0.019800916,3584.1998943733706,2349.9052702043314,0.8038583,6557.258702531645,0.40897572191455694,2068.8872,0.7347508,130.02525329589844,13.584315299987793,-9.388595581054688,-6.986804008483887,3.2378180027008057,3.615118980407715,-6.198546409606934,-8.232460021972656,-1.4874873161315918,3.3042545318603516,1.94576895236969,-0.17893390357494354,0.836790919303894,5.739773750305176,3.031860589981079,3.0335936546325684,2.6152138710021973,2.983281373977661,2.1763415336608887,2.865161895751953,2.860135078430176,2.4376699924468994,2.855232000350952,2.5283989906311035,2.551882028579712,2.8932762145996094,-0.03235974907875061,-0.08713414520025253,-0.06742923706769943,-0.05986006557941437,0.02317340299487114,0.026903808116912842,0.044218700379133224,-0.019379109144210815,0.0008049520547501743,-0.024166330695152283,0.00023974949726834893,-0.08392388373613358,-0.0629776194691658,-0.22741955518722534,0.026243360713124275,-0.026779847219586372,-0.02198450267314911,0.004030891694128513,0.012087247334420681,-0.009865766391158104,-0.005330691579729319,-0.04977596923708916,0.025889595970511436,0.03970269113779068,-0.06380662322044373,-0.05232113227248192
noisy wheel bearing_segment_6.wav,ENGINE AND POWERTRAIN ISSUES,0.3778631,0.018925138,3540.8773935528766,2363.4082391142642,0.8326526,6536.194620253164,0.4016762262658228,2055.2866,0.32790658,131.4991912841797,16.985963821411133,-6.60622501373291,-5.377495288848877,3.629760265350342,4.638936996459961,-3.768184185028076,-5.659360885620117,-0.06934276968240738,2.8572616577148438,-0.15910157561302185,-2.329495668411255,-0.5759498476982117,5.965848922729492,2.8188092708587646,2.9929277896881104,3.6470420360565186,2.90571665763855,2.7752528190612793,2.5154521465301514,2.374772787094116,2.8071815967559814,2.9998533725738525,3.149965524673462,2.9986584186553955,2.9261608123779297,0.08459470421075821,0.09719090908765793,0.05332520604133606,0.037902314215898514,-0.00586295872926712,-0.036413006484508514,0.08419063687324524,0.05860072746872902,-0.03740326315164566,0.0313345342874527,0.011793951503932476,0.05037170648574829,-0.09476733952760696,-0.27076929807662964,-0.051778461784124374,-0.03210601210594177,-0.01906619779765606,0.009660239331424236,0.006783694960176945,0.008587378077208996,-0.0008618477149866521,0.037480756640434265,0.041552115231752396,-0.013483189046382904,0.012813142500817776,0.01616389863193035
pre-ignition_segment_0.wav,ENGINE AND POWERTRAIN ISSUES,0.37908176,0.018117638,3576.746355832856,2393.1419773345874,0.8364198,6588.607594936709,0.4091796875,2048.6807,0.137961,131.25836181640625,19.252960205078125,4.697791576385498,1.330255389213562,-1.6013604402542114,-0.20442001521587372,-0.6866763234138489,-4.74369478225708,-6.379664421081543,-5.786482810974121,-3.660550594329834,-1.9750860929489136,-2.7097158432006836,6.267766952514648,2.9121716022491455,3.391949415206909,3.901512861251831,2.312572956085205,3.309065341949463,3.1891918182373047,2.9565186500549316,3.173605442047119,2.9592416286468506,3.150263547897339,2.80206036567688,3.374647378921509,-0.006249874364584684,-0.13608737289905548,-0.11228806525468826,-0.048491135239601135,0.010778836905956268,-0.0019384336192160845,-0.002145707607269287,-0.0544576570391655,0.006971467286348343,-0.02626018598675728,-0.024306437000632286,-0.02510572411119938,-0.04006652161478996,-0.28976866602897644,-0.05155327916145325,-0.014456016011536121,0.07178108394145966,0.06393507122993469,0.008000899106264114,-0.051557786762714386,-0.0528242252767086,-0.0051804170943796635,0.07562118023633957,0.040229618549346924,0.034596480429172516,-0.027408570051193237
pre-ignition_segment_1.wav,ENGINE AND POWERTRAIN ISSUES,0.37812173,0.018144444,3580.238741155519,2385.2030692888648,0.8486621,6565.862341772152,0.4083020174050633,2055.2012,0.022520777,130.57562255859375,18.17715072631836,3.3787450790405273,0.674612283706665,-1.4838881492614746,-0.4979098439216614,-2.960012197494507,-4.603587627410889,-6.06857967376709,-6.4394731521606445,-4.191978454589844,-3.1908857822418213,-3.3343567848205566,5.5588250160217285,2.7574052810668945,3.1564109325408936,3.2254891395568848,2.99737811088562,3.112870693206787,2.9879584312438965,2.412604331970215,2.9381253719329834,3.1534030437469482,2.8853847980499268,3.4073169231414795,2.727717638015747,-0.014317144639790058,0.08228826522827148,0.17024359107017517,0.13327853381633759,0.04100514575839043,-0.022738581523299217,-0.01891232281923294,-0.028818685561418533,-0.006849819328635931,-0.04251595586538315,0.051463786512613297,0.11934555321931839,0.03844969719648361,-0.15716896951198578,-0.0014894604682922363,-0.06550983339548111,-0.006224981043487787,-0.012823471799492836,0.017996691167354584,0.05036594718694687,0.020666245371103287,0.038310397416353226,0.028984423726797104,0.0002991858927998692,0.03640999644994736,0.04164786636829376
pre-ignition_segment_2.wav,ENGINE AND POWERTRAIN ISSUES,0.37677175,0.019034473,3742.810760176104,2347.774267603664,0.83705306,6641.515031645569,0.4410848496835443,2066.2317,0.24563953,129.50491333007812,10.069867134094238,2.105419397354126,-0.22823603451251984,-3.609201669692993,-2.615556240081787,-2.250999689102173,-1.704479694366455,-1.8698194026947021,-0.9794788360595703,-2.2973902225494385,-2.5118422508239746,-1.4955202341079712,6.17464017868042,5.193140506744385,2.973893165588379,3.3296120166778564,2.5358285903930664,3.2240753173828125,2.501030683517456,3.57759428024292,3.9865221977233887,3.0804247856140137,3.230484962463379,2.935241222381592,2.9160330295562744,0.14249393343925476,-0.08404750376939774,0.036570947617292404,-0.07398959249258041,-0.08338360488414764,-0.0009087459766305983,-0.0012548754457384348,0.06093071028590202,0.024713054299354553,-0.009654360823333263,0.028645575046539307,0.06510574370622635,0.037582993507385254,-0.25933098793029785,0.024230239912867546,0.06400131434202194,0.055290523916482925,0.009816320613026619,-0.05161209776997566,-0.006289767101407051,-0.018705682829022408,0.0502474382519722,-0.002304777270182967,-0.058448031544685364,-0.006598961539566517,-0.04582808539271355
pre-ignition_segment_3.wav,ENGINE AND POWERTRAIN ISSUES,0.37892455,0.019633442,3813.6732918229955,2337.7459987329808,0.82477695,6675.336234177215,0.4555107792721519,2072.37,0.55286086,128.86181640625,6.640805721282959,1.441454291343689,-1.4581410884857178,-4.5754313468933105,-3.050701379776001,-0.6241456270217896,0.8866183161735535,-0.7172739505767822,-0.10637695342302322,-1.710923194885254,-2.00773286819458,-1.4231493473052979,6.036290645599365,2.744468927383423,2.8283116817474365,3.006634473800659,3.0574357509613037,2.339428186416626,2.5114238262176514,2.953199625015259,3.529761791229248,2.937864303588867,2.300705671310425,2.3577470779418945,2.4668898582458496,0.08740951120853424,0.06568139791488647,-0.10839374363422394,-0.09231957793235779,-0.10712425410747528,-0.021438859403133392,0.07501200586557388,0.09303383529186249,0.11816556006669998,-0.07916012406349182,-0.014848814345896244,-0.039456114172935486,-0.042528655380010605,-0.2574220597743988,-0.001708964933641255,-0.02822430618107319,-0.06657262146472931,-0.061661943793296814,0.030423175543546677,0.009950410574674606,-0.004535527899861336,-0.0978500097990036,-0.06295226514339447,-0.03502248600125313,-0.007652699947357178,-0.0049677263014018536
problem (2)_segment_0.wav,ENGINE AND POWERTRAIN ISSUES,0.3798065,0.01887094,3484.501713027992,2473.2127723180215,0.84582645,6580.696202531645,0.37390600276898733,1970.3787,-1.68196,123.68460845947266,24.449565887451172,16.252973556518555,11.694774627685547,7.4000444412231445,4.535136699676514,2.6375885009765625,2.102532386779785,2.5738320350646973,2.752398729324341,3.209134578704834,2.1574742794036865,1.4657533168792725,6.368454933166504,2.373871326446533,3.5135509967803955,3.8917806148529053,4.015881538391113,4.7382426261901855,5.855985164642334,4.6683244705200195,3.955409049987793,2.680945634841919,2.7440052032470703,2.781090497970581,3.0091562271118164,-0.040398336946964264,-0.009673219174146652,0.08450507372617722,0.12005052715539932,0.15517111122608185,0.1492776870727539,0.19155295193195343,0.14003820717334747,0.21055105328559875,0.0649927482008934,-0.04532627388834953,-0.030616700649261475,-0.008251896128058434,-0.28062325716018677,-0.042145565152168274,0.03941776603460312,-0.004936065524816513,-0.006662121508270502,0.00714034354314208,-0.027257146313786507,0.015845932066440582,0.0034179354552179575,0.020743023604154587,0.008006433956325054,-0.08383820950984955,-0.0482323132455349
problem (2)_segment_1.wav,ENGINE AND POWERTRAIN ISSUES,0.37819555,0.018401567,3504.0504422525814,2476.440812270001,0.84352326,6590.6843354430375,0.37807802610759494,1972.4927,1.5673889,122.68359375,23.874277114868164,17.171342849731445,12.414651870727539,8.843568801879883,5.5017828941345215,3.6985790729522705,3.1564509868621826,2.0450427532196045,2.660783529281616,2.3444886207580566,2.2591512203216553,1.8730154037475586,6.969799995422363,2.9157555103302,3.450453519821167,3.357949733734131,4.100941181182861,4.267779350280762,4.429072856903076,4.314983367919922,3.088700532913208,2.8890621662139893,2.2137410640716553,2.7044992446899414,2.775526762008667,0.03517916426062584,-0.047214481979608536,-0.05295352265238762,0.05800151079893112,-0.010610967874526978,-0.020262427628040314,-0.010107927955687046,0.07379641383886337,0.0005878255469724536,-0.00591741967946291,-0.00936164055019617,-0.006503489799797535,-0.02643570490181446,-0.2299148440361023,0.02847638539969921,0.045090287923812866,0.018117748200893402,-0.025963714346289635,-0.060645509511232376,-0.03200449049472809,0.05844137445092201,0.03720281645655632,-0.01717737875878811,0.006541674491018057,0.015571698546409607,-0.039120666682720184
problem (2)_segment_2.wav,ENGINE AND POWERTRAIN ISSUES,0.376334,0.018484106,3497.34757908654,2469.514886354054,0.85025364,6589.695411392405,0.37637213212025317,1985.7024,0.43696705,122.54487609863281,23.77508544921875,16.384784698486328,11.84444808959961,8.071598052978516,4.750128746032715,2.446437120437622,2.1068007946014404,2.297196626663208,2.6637377738952637,2.8054311275482178,2.8180294036865234,1.4642555713653564,6.913010597229004,2.92622447013855,3.3591763973236084,4.466863632202148,4.478872299194336,5.220236778259277,4.8144965171813965,5.14602518081665,4.206347465515137,3.541382074356079,2.922175645828247,2.5917696952819824,2.91682767868042,0.07481715083122253,0.002108949236571789,-0.0393097959458828,-0.1026693806052208,-0.11311034858226776,0.005228226538747549,0.038316160440444946,-0.06800846010446548,-0.050619106739759445,-0.018982326611876488,-0.005761030595749617,0.03195295110344887,0.0026293133851140738,-0.2725732922554016,-0.01652050018310547,0.01210375502705574,0.023633727803826332,-0.10065796971321106,-0.021253235638141632,-0.028576672077178955,-0.02925771102309227,-0.06662186980247498,-0.021205559372901917,-0.03717781603336334,-0.01441902108490467,-0.02132878080010414
problem (2)_segment_3.wav,ENGINE AND POWERTRAIN ISSUES,0.37786096,0.019001279,3515.29120665503,2478.5074274093854,0.84251416,6606.606012658228,0.37980246242088606,1982.1307,0.3586606,122.26232147216797,23.541486740112305,17.509145736694336,12.245737075805664,8.700698852539062,5.824691295623779,4.329537391662598,3.5451126098632812,2.8822250366210938,2.6034398078918457,2.2525668144226074,2.4532887935638428,1.040086269378662,6.315303802490234,2.2809062004089355,3.2099103927612305,3.8258254528045654,3.58431339263916,3.875502109527588,4.651480674743652,4.254933834075928,3.370134115219116,2.9393365383148193,2.924992084503174,2.613858699798584,2.5952394008636475,0.09398918598890305,0.07992406189441681,-0.02138887718319893,0.05745117738842964,0.03191738203167915,-0.018662383779883385,-0.0021412386558949947,-0.006656785495579243,-0.055316466838121414,-0.06613608449697495,-0.12104932218790054,-0.023915432393550873,-0.0629415363073349,-0.26721376180648804,-0.02181960456073284,0.014652171172201633,0.023849792778491974,0.016514096409082413,-0.0006038054125383496,0.007573368493467569,-0.023393554612994194,-0.0368879996240139,-0.04362019896507263,-0.017170289531350136,0.03782109171152115,0.00729452446103096
seized engin_segment_0.wav,ENGINE AND POWERTRAIN ISSUES,0.37815318,0.019217445,3657.3390656873426,2343.734844294193,0.82230705,6585.34414556962,0.4147980122626582,2044.0945,1.3357072,128.5382537841797,10.730069160461426,-4.817424297332764,-3.538911819458008,-3.3763532638549805,-3.062074661254883,-2.972421407699585,-0.5337604880332947,1.5575631856918335,0.17329223453998566,-2.247490882873535,0.33996009826660156,2.2920517921447754,6.752696990966797,5.370219707489014,3.666771411895752,4.147259712219238,3.481335401535034,3.0198371410369873,2.970285177230835,2.8028781414031982,3.9011709690093994,3.239529848098755,2.979100227355957,3.5970563888549805,3.6731069087982178,-0.04908683896064758,-0.14457212388515472,-0.014523663558065891,0.021496953442692757,0.04872585088014603,0.1037638932466507,-0.013624829240143299,-0.03954878821969032,0.013561799190938473,-0.04979196563363075,-0.0724460706114769,-0.13956263661384583,-0.12279251962900162,-0.2129790186882019,-0.0881824716925621,-0.03302396461367607,0.03989929333329201,-0.001716099213808775,-0.009682999923825264,-0.027294129133224487,-0.011533135548233986,0.014976694248616695,-0.02974051795899868,0.00666117062792182,0.002697079675272107,-0.03460067883133888
seized engin_segment_1.wav,ENGINE AND POWERTRAIN ISSUES,0.3799629,0.018493861,3706.391405656043,2325.5657775592076,0.83668613,6611.550632911392,0.4302128659018987,2066.2136,-0.59494144,128.89508056640625,7.203455448150635,-5.215738773345947,-0.8133171200752258,-0.7124641537666321,-1.9299730062484741,-4.01777458190918,-2.065802574157715,1.9624876976013184,0.5674423575401306,-2.300712823867798,-0.41205745935440063,0.04234851896762848,5.562020301818848,5.898570537567139,3.6028618812561035,3.9073567390441895,3.7505202293395996,3.4079322814941406,3.2832040786743164,2.6678378582000732,3.406198501586914,2.8833136558532715,3.139073371887207,3.506507635116577,2.942511558532715,0.0716695785522461,0.1520266979932785,0.028713220730423927,-0.034511033445596695,0.032851412892341614,0.08330880105495453,0.04577384144067764,-0.038581009954214096,-0.07412824779748917,-0.06060589477419853,-0.006641332060098648,0.07328912615776062,0.029179997742176056,-0.2452860027551651,-0.07696067541837692,0.013714316301047802,0.006833529099822044,0.006987268570810556,0.06193486973643303,0.09594691544771194,0.010880392976105213,-0.026482639834284782,-0.007758313324302435,-0.07829418778419495,-0.09224043786525726,-0.021547328680753708
seized engin_segment_2.wav,ENGINE AND POWERTRAIN ISSUES,0.3782875,0.01941258,3735.144200735109,2299.9116191556195,0.840513,6608.484968354431,0.43989814082278483,2073.7007,0.54436374,127.712646484375,3.983530282974243,-6.628709316253662,-0.6538984775543213,-2.8502044677734375,-1.8085373640060425,-2.6598777770996094,-1.7011469602584839,0.6307992935180664,-0.49081936478614807,-0.23082125186920166,2.527055025100708,2.7370007038116455,6.350083351135254,6.461297512054443,3.2968246936798096,4.432974815368652,3.9409775733947754,4.130119800567627,2.8898723125457764,2.7887368202209473,3.1133434772491455,3.4896128177642822,3.3730061054229736,2.396353244781494,3.2378835678100586,0.20966938138008118,0.3204764425754547,0.1304928958415985,0.025755399838089943,0.035225704312324524,0.0662049725651741,0.037735797464847565,0.03433210775256157,0.04645586758852005,0.023953471332788467,0.04108745977282524,-0.027672169730067253,-0.046302564442157745,-0.29371902346611023,-0.04360465705394745,0.028211859986186028,0.06009514257311821,0.022912554442882538,-0.019622281193733215,-0.03058665618300438,0.005359931383281946,0.01551500428467989,0.012902425602078438,0.01685253717005253,-0.0072539751417934895,-5.2849703934043646e-05
seized engin_segment_3.wav,ENGINE AND POWERTRAIN ISSUES,0.37893328,0.018362109,3668.218840903165,2338.446211032691,0.8252257,6594.738924050633,0.41850029667721517,2066.8145,0.60341173,128.49755859375,9.948256492614746,-4.524716377258301,-2.5054047107696533,-3.0030722618103027,-3.189268112182617,-3.138000965118408,-0.5171720385551453,2.5454726219177246,1.6214699745178223,-0.914203405380249,0.3533876836299896,1.2350069284439087,6.4527482986450195,5.771832466125488,4.076264381408691,4.297219276428223,4.307919025421143,3.5072665214538574,2.8267452716827393,2.941953659057617,3.568122386932373,3.178501605987549,3.5220742225646973,3.1581695079803467,3.196167230606079,-0.07420270889997482,-0.19179992377758026,-0.041437458246946335,0.08581078052520752,0.011783245019614697,-0.058455489575862885,-0.025188367813825607,0.04735316336154938,0.029820509254932404,0.0016597298672422767,-0.01319273840636015,-0.03179382532835007,-0.046646762639284134,-0.2651428282260895,-0.09096825867891312,-0.006837645545601845,0.013949725776910782,-0.06548500061035156,-0.014227013103663921,0.02385050058364868,-0.00721921119838953,-0.0013264628360047936,0.037105217576026917,-0.011644233018159866,-0.0005428342265076935,-0.009139571338891983
thrown rod_segment_0.wav,ENGINE AND POWERTRAIN ISSUES,0.37925795,0.018777909,3744.305870586248,2364.5439033923494,0.8446216,6639.833860759493,0.43241940268987344,2039.3229,0.50392234,125.55117797851562,9.142858505249023,4.483779430389404,4.862277030944824,6.555056095123291,7.332624435424805,-0.16539515554904938,1.3772728443145752,4.033985137939453,2.8087079524993896,-0.06816235184669495,-0.883150041103363,2.348229169845581,6.8218159675598145,3.251828670501709,3.9537148475646973,3.9015846252441406,2.854177236557007,3.174795150756836,4.437458515167236,3.2169721126556396,2.4171390533447266,2.8198025226593018,2.766787528991699,3.2633233070373535,3.1946001052856445,0.12479189038276672,0.17006053030490875,0.0647430494427681,-0.05821170657873154,0.0013408359372988343,-0.12333019822835922,-0.16776899993419647,-0.07344181835651398,-0.04469051957130432,0.031966518610715866,0.09270171821117401,0.004922619555145502,0.0027882931753993034,-0.24814793467521667,0.021419774740934372,-0.04546526446938515,-0.03817639872431755,-0.0826975628733635,-0.070663221180439,0.007813967764377594,0.007773863151669502,0.056130342185497284,-0.00701868673786521,-0.0426989309489727,0.053794071078300476,0.10529882460832596
thrown rod_segment_1.wav,ENGINE AND POWERTRAIN ISSUES,0.37878293,0.01944725,3755.600851301582,2337.84421503843,0.8104522,6629.252373417721,0.43555305577531644,2057.7065,-1.1246161,127.44991302490234,7.123025894165039,-3.1448466777801514,-2.8155465126037598,4.846588134765625,6.120959758758545,-2.9513661861419678,-0.18669554591178894,3.5993845462799072,1.124915599822998,-1.5608930587768555,0.7249752283096313,3.1974997520446777,5.728003025054932,2.955648422241211,2.8233802318573,3.5764057636260986,3.4640514850616455,2.88230299949646,3.0501468181610107,3.4099864959716797,3.1588850021362305,2.791374683380127,3.0013530254364014,3.2337255477905273,3.0524442195892334,0.09571083635091782,-0.12554499506950378,-0.0948968231678009,-0.13613946735858917,-0.09309393912553787,-0.0360194593667984,-0.008525908924639225,-0.05958418920636177,0.02507776767015457,0.04929981753230095,-0.001411345205269754,-0.02831137366592884,-0.0463414303958416,-0.2338264137506485,0.012648447416722775,0.023267125710844994,-0.016867998987436295,-0.004984449129551649,0.04504385590553284,0.022054413333535194,-0.006198965013027191,-0.006830585189163685,0.0077494410797953606,-0.012336961925029755,-0.009614151902496815,0.0016789971850812435
thrown rod_segment_2.wav,ENGINE AND POWERTRAIN ISSUES,0.37722123,0.01957674,3784.435804284235,2350.4136883623073,0.84448695,6643.492879746836,0.4427660205696203,2061.3728,-0.165867,125.96495819091797,7.273768901824951,3.100625514984131,2.527853012084961,4.75162935256958,5.803465843200684,-2.0643153190612793,0.3936227858066559,3.206238031387329,2.590191602706909,0.40869709849357605,0.7862663269042969,2.0912017822265625,6.889876842498779,3.0666515827178955,3.7244350910186768,4.01279878616333,3.7867581844329834,3.580202341079712,4.541101455688477,3.5868074893951416,2.9404377937316895,3.4375452995300293,3.2285685539245605,3.122197389602661,3.9452009201049805,0.01830487884581089,0.0029970414470881224,0.07124074548482895,0.10965456068515778,0.11427900940179825,0.08758246898651123,-0.015902087092399597,-0.041415128856897354,-0.01486900169402361,-0.024611063301563263,0.014511682093143463,0.006787113845348358,0.009877162985503674,-0.30273351073265076,-0.023968283087015152,-0.00974688958376646,-0.0608162097632885,-0.1162334531545639,-0.11490251123905182,-0.018501989543437958,0.04252113029360771,0.008797423914074898,-0.030440865084528923,0.002339850412681699,0.01639297790825367,-0.05309818312525749
thrown rod_segment_3.wav,ENGINE AND POWERTRAIN ISSUES,0.3767863,0.0190929,3762.7724481878163,2354.921449020378,0.8454219,6637.5593354430375,0.438544551028481,2060.996,0.38030946,125.20698547363281,8.116083145141602,2.925780773162842,2.833035707473755,6.265344619750977,6.5155839920043945,-2.6403095722198486,0.6118483543395996,4.4061455726623535,3.657165050506592,0.053451646119356155,-0.6905961632728577,2.6700539588928223,6.734989166259766,3.02960467338562,3.934141159057617,4.277121067047119,3.4061808586120605,2.6556949615478516,4.184298515319824,3.078951358795166,2.9351770877838135,2.6547086238861084,2.822122573852539,3.232112169265747,2.9034862518310547,0.1482226550579071,-0.01034307200461626,-0.16110068559646606,-0.1845044195652008,-0.1573181003332138,-0.0439290925860405,-0.12607404589653015,-0.062140922993421555,0.07573222368955612,0.03905240073800087,-0.0760113075375557,-0.01317043136805296,0.0578078031539917,-0.28421756625175476,0.005333819892257452,-0.059389837086200714,-0.005813891533762217,0.008449394255876541,-0.005174123682081699,0.043185845017433167,0.04286767914891243,0.09446130692958832,0.0032490745652467012,0.01725883036851883,-0.002544259652495384,-0.027209408581256866
